,Coordinates,Coordinates,Coordinates,Results
,Radius,Theta,Phi,Int.En.
629,30.0,75.0,60.0,-0.405717496294989
630,1.0,90.0,60.0,20000098317991.6
631,2.0,90.0,60.0,4916591571.77256
632,3.0,90.0,60.0,43006083.7321825
633,4.0,90.0,60.0,1872595.18921776
634,5.0,90.0,60.0,171997.964763286
635,6.0,90.0,60.0,22803.9103789483
636,7.0,90.0,60.0,3754.6586235039
637,8.0,90.0,60.0,687.641312954511
638,9.0,90.0,60.0,116.114531876985
639,10.0,90.0,60.0,4.10001107187515
640,12.0,90.0,60.0,-14.2106983089957
641,15.0,90.0,60.0,-5.64310765920379
642,20.0,90.0,60.0,-1.4229513438328
643,30.0,90.0,60.0,-0.337380276638044
644,1.0,105.0,60.0,20000142536387.6
645,2.0,105.0,60.0,5022023035.83867
646,3.0,105.0,60.0,69545203.0429794
647,4.0,105.0,60.0,4881643.55939953
648,5.0,105.0,60.0,473501.666243676
649,6.0,105.0,60.0,57256.6591902159
650,7.0,105.0,60.0,8510.0654075765
651,8.0,105.0,60.0,1470.29808466482
652,9.0,105.0,60.0,264.054146734752
653,10.0,105.0,60.0,34.5411085901267
654,12.0,105.0,60.0,-13.2324515432096
655,15.0,105.0,60.0,-5.85958290465484
656,20.0,105.0,60.0,-1.45316404820674
657,30.0,105.0,60.0,-0.378902654440759
658,1.0,120.0,60.0,20000330350517.1
659,2.0,120.0,60.0,5856858586.90205
660,3.0,120.0,60.0,380880588.980712
661,4.0,120.0,60.0,33744242.4284848
662,5.0,120.0,60.0,2502408.69881781
663,6.0,120.0,60.0,226983.226456579
664,7.0,120.0,60.0,26982.6706079244
665,8.0,120.0,60.0,4028.17066204197
666,9.0,120.0,60.0,692.574191008847
667,10.0,120.0,60.0,116.333764504209
668,12.0,120.0,60.0,-10.3164851620894
669,15.0,120.0,60.0,-6.20041673485865
670,20.0,120.0,60.0,-1.50202577844686
671,30.0,120.0,60.0,-0.34299885130366
672,1.0,135.0,60.0,20000707670533.9
673,2.0,135.0,60.0,12005778590.5166
674,3.0,135.0,60.0,4844973526.40088
675,4.0,135.0,60.0,331954994.808846
676,5.0,135.0,60.0,14827104.5583024
677,6.0,135.0,60.0,902737.869569902
678,7.0,135.0,60.0,81400.3796976922
679,8.0,135.0,60.0,10125.440268863
680,9.0,135.0,60.0,1574.29923529427
681,10.0,135.0,60.0,269.253573485929
682,12.0,135.0,60.0,-4.79437060918416
683,15.0,135.0,60.0,-6.53532789528042
684,20.0,135.0,60.0,-1.55459819891722
685,30.0,135.0,60.0,-0.347892563351288
686,1.0,150.0,60.0,20001139172187.2
687,2.0,150.0,60.0,36785943758.8046
688,3.0,150.0,60.0,44834289598.0985
689,4.0,150.0,60.0,2101861717.27964
690,5.0,150.0,60.0,55270786.2376112
691,6.0,150.0,60.0,2358769.92008986
692,7.0,150.0,60.0,170126.870440336
693,8.0,150.0,60.0,18364.0666268601
694,9.0,150.0,60.0,2622.10056691672
695,10.0,150.0,60.0,436.121865072673
696,12.0,150.0,60.0,1.02769562991327
697,15.0,150.0,60.0,-6.73656242840641
698,20.0,150.0,60.0,-1.59021162091735
699,30.0,150.0,60.0,-0.352595240978021
700,1.0,165.0,60.0,20001228723605.5
701,2.0,165.0,60.0,46529521871.1386
702,3.0,165.0,60.0,68815462436.0836
703,4.0,165.0,60.0,2954959817.45921
704,5.0,165.0,60.0,69559810.7552617
705,6.0,165.0,60.0,2773654.9357949
706,7.0,165.0,60.0,192132.108464826
707,8.0,165.0,60.0,20228.3800494711
708,9.0,165.0,60.0,2845.13729054711
709,10.0,165.0,60.0,470.36693942671
710,12.0,165.0,60.0,2.29400925957699
711,15.0,165.0,60.0,-6.73158921128956
712,20.0,165.0,60.0,-1.59099736705834
713,30.0,165.0,60.0,-0.395995947708233
714,1.0,175.0,60.0,20001019479051.1
715,2.0,175.0,60.0,26955255195.6769
716,3.0,175.0,60.0,25254503464.9744
717,4.0,175.0,60.0,1321463277.87099
718,5.0,175.0,60.0,40136940.2130625
719,6.0,175.0,60.0,1877051.51323423
720,7.0,175.0,60.0,143111.196680646
721,8.0,175.0,60.0,15992.7305316805
722,9.0,175.0,60.0,2332.39251279185
723,10.0,175.0,60.0,391.584056298085
724,12.0,175.0,60.0,-0.248523652454165
725,15.0,175.0,60.0,-6.60395508898662
726,20.0,175.0,60.0,-1.56863461756915
727,30.0,175.0,60.0,-0.358729269863203
728,1.0,5.0,90.0,20035343817441.8
729,2.0,5.0,90.0,1051063849547440.0
730,3.0,5.0,90.0,1.30188712197444e+18
731,4.0,5.0,90.0,590692499237.675
732,5.0,5.0,90.0,771964040.401369
733,6.0,5.0,90.0,10799832.9476073
734,7.0,5.0,90.0,462723.606755422
735,8.0,5.0,90.0,37753.0490689043
736,9.0,5.0,90.0,4595.16659034948
737,10.0,5.0,90.0,705.014376291161
738,12.0,5.0,90.0,8.84346926501336
739,15.0,5.0,90.0,-6.93205626304923
740,20.0,5.0,90.0,-1.62208897538267
741,30.0,5.0,90.0,-0.358376433310805
742,1.0,15.0,90.0,20025392482490.9
743,2.0,15.0,90.0,55987384345422.5
744,3.0,15.0,90.0,274778537576772.0
745,4.0,15.0,90.0,92484425851.6677
746,5.0,15.0,90.0,334331507.083609
747,6.0,15.0,90.0,6505760.1318493
748,7.0,15.0,90.0,324545.578597339
749,8.0,15.0,90.0,28789.4301248989
750,9.0,15.0,90.0,3679.53698532847
751,10.0,15.0,90.0,578.228379462246
752,12.0,15.0,90.0,4.97902143111068
753,15.0,15.0,90.0,-6.82666555512461
754,20.0,15.0,90.0,-1.60138732651422
755,30.0,15.0,90.0,-0.393576690436762
756,1.0,30.0,90.0,20009546345975.3
757,2.0,30.0,90.0,407639139066.437
758,3.0,30.0,90.0,150773066621.981
759,4.0,30.0,90.0,2112999296.35919
760,5.0,30.0,90.0,39205737.1438233
761,6.0,30.0,90.0,1573396.43636431
762,7.0,30.0,90.0,114847.153182846
763,8.0,30.0,90.0,12728.101342324
764,9.0,30.0,90.0,1854.5109396698
765,10.0,30.0,90.0,307.34076582737
766,12.0,30.0,90.0,-3.6857429193826
767,15.0,30.0,90.0,-6.49113915887962
768,20.0,30.0,90.0,-1.54108618070517
769,30.0,30.0,90.0,-0.348795617801954
770,1.0,45.0,90.0,20002625738183.1
771,2.0,45.0,90.0,13667577163.5393
772,3.0,45.0,90.0,1626252991.46422
773,4.0,45.0,90.0,76356306.2409106
774,5.0,45.0,90.0,3827423.35549754
775,6.0,45.0,90.0,283131.60046784
776,7.0,45.0,90.0,30220.4907731083
777,8.0,45.0,90.0,4252.04474659166
778,9.0,45.0,90.0,706.897752350694
779,10.0,45.0,90.0,116.518774797633
780,12.0,45.0,90.0,-10.0639276320657
781,15.0,45.0,90.0,-6.02312014373952
782,20.0,45.0,90.0,-1.46597976905272
783,30.0,45.0,90.0,-0.382557198454844
784,1.0,60.0,90.0,20000672661397.8
785,2.0,60.0,90.0,5379265741.31446
786,3.0,60.0,90.0,105111889.413199
787,4.0,60.0,90.0,6491436.21640158
788,5.0,60.0,90.0,534395.172948946
789,6.0,60.0,90.0,58619.8223996719
790,7.0,60.0,90.0,8253.48840080176
791,8.0,60.0,90.0,1381.38937088188
792,9.0,60.0,90.0,242.164912265298
793,10.0,60.0,90.0,30.1037068844907
794,12.0,60.0,90.0,-12.7304939394282
795,15.0,60.0,90.0,-5.56074849653907
796,20.0,60.0,90.0,-1.3980313086085
797,30.0,60.0,90.0,-0.338507465061485
798,1.0,75.0,90.0,20000183344537.2
799,2.0,75.0,90.0,4938682839.78832
800,3.0,75.0,90.0,44273188.4208901
801,4.0,75.0,90.0,1866516.51751288
802,5.0,75.0,90.0,160296.098488319
803,6.0,75.0,90.0,20168.2138379062
804,7.0,75.0,90.0,3207.57582934077
805,8.0,75.0,90.0,570.889345094927
806,9.0,75.0,90.0,91.4355963193343
807,10.0,75.0,90.0,-0.116625740235852
808,12.0,75.0,90.0,-13.3123066757972
809,15.0,75.0,90.0,-5.22608514084004
810,20.0,75.0,90.0,-1.35175026023469
811,30.0,75.0,90.0,-0.374597734615923
812,1.0,90.0,90.0,20000061358816.3
813,2.0,90.0,90.0,4896123891.74629
814,3.0,90.0,90.0,39232263.8109089
815,4.0,90.0,90.0,1388709.59299241
816,5.0,90.0,90.0,109766.364870438
817,6.0,90.0,90.0,13687.2885111433
818,7.0,90.0,90.0,2204.63542795614
819,8.0,90.0,90.0,390.042809986752
820,9.0,90.0,90.0,55.3199797420039
821,10.0,90.0,90.0,-7.48938655009136
822,12.0,90.0,90.0,-13.2910009279063
823,15.0,90.0,90.0,-5.08310343087375
824,20.0,90.0,90.0,-1.33251586790241
825,30.0,90.0,90.0,-0.301469465821147
826,1.0,105.0,90.0,20000043447121.9
827,2.0,105.0,90.0,4898480062.77589
828,3.0,105.0,90.0,40100149.6015381
829,4.0,105.0,90.0,1518514.39883303
830,5.0,105.0,90.0,127622.760931214
831,6.0,105.0,90.0,16387.5723596778
832,7.0,105.0,90.0,2670.71198910758
833,8.0,105.0,90.0,480.879758974738
834,9.0,105.0,90.0,74.654900660167
835,10.0,105.0,90.0,-3.24905544060776
836,12.0,105.0,90.0,-13.2178482549183
837,15.0,105.0,90.0,-5.14457178459591
838,20.0,105.0,90.0,-1.34025827996755
839,30.0,105.0,90.0,-0.375624565307672
840,1.0,120.0,90.0,20000081806186.1
841,2.0,120.0,90.0,4943911949.96955
842,3.0,120.0,90.0,49949495.9080834
843,4.0,120.0,90.0,2703288.49172655
844,5.0,120.0,90.0,261155.533412124
845,6.0,120.0,90.0,33493.9948747384
846,7.0,120.0,90.0,5267.20491893321
847,8.0,120.0,90.0,940.619183216467
848,9.0,120.0,90.0,165.937511118988
849,10.0,120.0,90.0,15.8412317479391
850,12.0,120.0,90.0,-12.8702213874795
851,15.0,120.0,90.0,-5.38631229631787
852,20.0,120.0,90.0,-1.37336060511585
853,30.0,120.0,90.0,-0.339261264742749
854,1.0,135.0,90.0,20000196100083.6
855,2.0,135.0,90.0,5211271769.54171
856,3.0,135.0,90.0,127449197.572473
857,4.0,135.0,90.0,10797933.9098523
858,5.0,135.0,90.0,963724.553660337
859,6.0,135.0,90.0,104134.790970557
860,7.0,135.0,90.0,14113.4277164711
861,8.0,135.0,90.0,2298.06319316464
862,9.0,135.0,90.0,410.114297054235
863,10.0,135.0,90.0,64.294645028842
864,12.0,135.0,90.0,-11.4604316313887
865,15.0,135.0,90.0,-5.74605269159938
866,20.0,135.0,90.0,-1.42590069881786
867,30.0,135.0,90.0,-0.38287665261858
868,1.0,150.0,90.0,20000423319110.9
869,2.0,150.0,90.0,6726507452.77532
870,3.0,150.0,90.0,814606869.282803
871,4.0,150.0,90.0,68778972.7921211
872,5.0,150.0,90.0,4429620.83483815
873,6.0,150.0,90.0,356824.506303356
874,7.0,150.0,90.0,38939.8657053484
875,8.0,150.0,90.0,5491.53083340106
876,9.0,150.0,90.0,917.896576235331
877,10.0,150.0,90.0,157.756666439492
878,12.0,150.0,90.0,-8.2693476022038
879,15.0,150.0,90.0,-6.12263616354168
880,20.0,150.0,90.0,-1.48499696253174
881,30.0,150.0,90.0,-0.348608414136161
882,1.0,165.0,90.0,20000719050890.5
883,2.0,165.0,90.0,12435902957.8261
884,3.0,165.0,90.0,5258806841.89885
885,4.0,165.0,90.0,356084581.881877
886,5.0,165.0,90.0,15619377.8599688
887,6.0,165.0,90.0,938591.149834141
888,7.0,165.0,90.0,83901.0902739549
889,8.0,165.0,90.0,10377.960641191
890,9.0,165.0,90.0,1608.91461404812
891,10.0,165.0,90.0,275.612736258167
892,12.0,165.0,90.0,-4.16312453552401
893,15.0,165.0,90.0,-6.40244632359159
894,20.0,165.0,90.0,-1.53261274247443
895,30.0,165.0,90.0,-0.392968201506481
896,1.0,175.0,90.0,20000851329729.2
897,2.0,175.0,90.0,17361730979.2511
898,3.0,175.0,90.0,10774759954.2597
899,4.0,175.0,90.0,653409722.331816
900,5.0,175.0,90.0,24349270.6862168
901,6.0,175.0,90.0,1304957.26901761
902,7.0,175.0,90.0,108339.708302442
903,8.0,175.0,90.0,12778.3966544079
904,9.0,175.0,90.0,1925.46169596369
905,10.0,175.0,90.0,327.150246522986
906,12.0,175.0,90.0,-2.39171884801011
907,15.0,175.0,90.0,-6.49303365350572
908,20.0,175.0,90.0,-1.54898034279044
909,30.0,175.0,90.0,-0.35762145494003
910,1.0,5.0,120.0,20035343720036.8
911,2.0,5.0,120.0,1051063849537300.0
912,3.0,5.0,120.0,1.30188712197445e+18
913,4.0,5.0,120.0,590692499053.686
914,5.0,5.0,120.0,771964007.667013
915,6.0,5.0,120.0,10799826.4764377
916,7.0,5.0,120.0,462722.336141809
917,8.0,5.0,120.0,37752.8779550022
918,9.0,5.0,120.0,4595.21539760165
919,10.0,5.0,120.0,705.088442434313
920,12.0,5.0,120.0,8.88716775145355
921,15.0,5.0,120.0,-6.91725979634086
922,20.0,5.0,120.0,-1.61902113358428
923,30.0,5.0,120.0,-0.358253411347774
924,1.0,15.0,120.0,20025392193146.3
925,2.0,15.0,120.0,55987384315275.2
926,3.0,15.0,120.0,274778537573128.0
927,4.0,15.0,120.0,92484425304.5428
928,5.0,15.0,120.0,334331409.756063
929,6.0,15.0,120.0,6505740.89320777
930,7.0,15.0,120.0,324541.800760244
931,8.0,15.0,120.0,28788.9208187756
932,9.0,15.0,120.0,3679.68155567782
933,10.0,15.0,120.0,578.448178303178
934,12.0,15.0,120.0,5.10875123368998
935,15.0,15.0,120.0,-6.78271875794397
936,20.0,15.0,120.0,-1.59222026501799
937,30.0,15.0,120.0,-0.392957461638128
938,1.0,30.0,120.0,20009545706125.4
939,2.0,30.0,120.0,407639069283.517
940,3.0,30.0,120.0,150773058078.013
941,4.0,30.0,120.0,2112998018.90714
942,5.0,30.0,120.0,39205510.8543882
943,6.0,30.0,120.0,1573351.71351843
944,7.0,30.0,120.0,114838.239465925
945,8.0,30.0,120.0,12726.7746037847
946,9.0,30.0,120.0,1854.73421786955
947,10.0,30.0,120.0,307.771292712345
948,12.0,30.0,120.0,-3.42198806488898
949,15.0,30.0,120.0,-6.40158084975644
950,20.0,30.0,120.0,-1.52211068504753
951,30.0,30.0,120.0,-0.346005295322715
952,1.0,45.0,120.0,20002624521487.1
953,2.0,45.0,120.0,13667430114.81
954,3.0,45.0,120.0,1626234558.06616
955,4.0,45.0,120.0,76353564.0224963
956,5.0,45.0,120.0,3826943.06845475
957,6.0,45.0,120.0,283037.08714742
958,7.0,45.0,120.0,30201.2340386737
959,8.0,45.0,120.0,4248.73734069527
960,9.0,45.0,120.0,706.957173221259
961,10.0,45.0,120.0,117.130191512798
962,12.0,45.0,120.0,-9.6479504385191
963,15.0,45.0,120.0,-5.88109954467157
964,20.0,45.0,120.0,-1.43577209755432
965,30.0,45.0,120.0,-0.377387243328805
966,1.0,60.0,120.0,20000670311717.1
967,2.0,60.0,120.0,5378929428.40756
968,3.0,60.0,120.0,105068056.643408
969,4.0,60.0,120.0,6484984.00460217
970,5.0,60.0,120.0,533291.075476698
971,6.0,60.0,120.0,58406.0274505619
972,7.0,60.0,120.0,8209.36531802981
973,8.0,60.0,120.0,1372.86872737223
974,9.0,60.0,120.0,241.351507589699
975,10.0,60.0,120.0,30.7733289560143
976,12.0,60.0,120.0,-12.1345524591001
977,15.0,60.0,120.0,-5.35456296961134
978,20.0,60.0,120.0,-1.35523819741265
979,30.0,60.0,120.0,-0.332424159386924
980,1.0,75.0,120.0,20000178517478.1
981,2.0,75.0,120.0,4937794233.33587
982,3.0,75.0,120.0,44150335.8988645
983,4.0,75.0,120.0,1848782.71324099
984,5.0,75.0,120.0,157386.698403577
985,6.0,75.0,120.0,19625.4480783431
986,7.0,75.0,120.0,3096.75802500789
987,8.0,75.0,120.0,548.062484441127
988,9.0,75.0,120.0,87.7024909397665
989,10.0,75.0,120.0,0.181827472559055
990,12.0,75.0,120.0,-12.5136909252673
991,15.0,75.0,120.0,-4.93987417111594
992,20.0,75.0,120.0,-1.29510482543597
993,30.0,75.0,120.0,-0.368153678498846
994,1.0,90.0,120.0,20000050701886.1
995,2.0,90.0,120.0,4893315351.1327
996,3.0,90.0,120.0,38808419.1817477
997,4.0,90.0,120.0,1329542.00890046
998,5.0,90.0,120.0,100720.485812897
999,6.0,90.0,120.0,12112.0597572736
1000,7.0,90.0,120.0,1897.26505102162
1001,8.0,90.0,120.0,326.203657215583
1002,9.0,90.0,120.0,42.7562047766356
1003,10.0,90.0,120.0,-8.89304979708269
1004,12.0,90.0,120.0,-12.3152894811866
1005,15.0,90.0,120.0,-4.69970138035581
1006,20.0,90.0,120.0,-1.26081640294563
1007,30.0,90.0,120.0,-0.294757913170395
1008,1.0,105.0,120.0,20000018489111.7
1009,2.0,105.0,120.0,4887630872.39409
1010,3.0,105.0,120.0,38233194.1978607
1011,4.0,105.0,120.0,1271813.01954355
1012,5.0,105.0,120.0,93924.6423869304
1013,6.0,105.0,120.0,11146.8598105901
1014,7.0,105.0,120.0,1735.2674422052
1015,8.0,105.0,120.0,295.359839873601
1016,9.0,105.0,120.0,36.4889400525461
1017,10.0,105.0,120.0,-10.0989672916097
1018,12.0,105.0,120.0,-12.2436497583485
1019,15.0,105.0,120.0,-4.6539786650604
1020,20.0,105.0,120.0,-1.25346711171288
1021,30.0,105.0,120.0,-0.330979186737583
1022,1.0,120.0,120.0,20000022197203.6
1023,2.0,120.0,120.0,4892557729.17066
1024,3.0,120.0,120.0,39154144.9642093
1025,4.0,120.0,120.0,1397495.38543022
1026,5.0,120.0,120.0,111461.059077693
1027,6.0,120.0,120.0,13909.6274935288
1028,7.0,120.0,120.0,2232.76796409052
1029,8.0,120.0,120.0,395.363279531067
1030,9.0,120.0,120.0,57.8691333495398
1031,10.0,120.0,120.0,-5.68893363288268
1032,12.0,120.0,120.0,-12.4094838932969
1033,15.0,120.0,120.0,-4.80298088212106
1034,20.0,120.0,120.0,-1.27489739384636
1035,30.0,120.0,120.0,-0.326929089625139
1036,1.0,135.0,120.0,20000061787674.8
1037,2.0,135.0,120.0,4926308947.47677
1038,3.0,135.0,120.0,46019281.7440756
1039,4.0,135.0,120.0,2242946.73825345
1040,5.0,135.0,120.0,211560.097347385
1041,6.0,135.0,120.0,27391.2013287429
1042,7.0,135.0,120.0,4368.72919135524
1043,8.0,135.0,120.0,786.001158739307
1044,9.0,135.0,120.0,136.764578217396
1045,10.0,135.0,120.0,10.6022391726605
1046,12.0,135.0,120.0,-12.442239539618
1047,15.0,135.0,120.0,-5.13140892079911
1048,20.0,135.0,120.0,-1.3251028785595
1049,30.0,135.0,120.0,-0.333022380942852
1050,1.0,150.0,120.0,20000175221025.1
1051,2.0,150.0,120.0,5151763267.0628
1052,3.0,150.0,120.0,108265003.311688
1053,4.0,150.0,120.0,8890710.62884802
1054,5.0,150.0,120.0,813203.396546521
1055,6.0,150.0,120.0,90316.63752031
1056,7.0,150.0,120.0,12505.9808404914
1057,8.0,150.0,120.0,2065.41514325695
1058,9.0,150.0,120.0,370.549006034496
1059,10.0,150.0,120.0,57.1183714665911
1060,12.0,150.0,120.0,-11.3799132265412
1061,15.0,150.0,120.0,-5.59257198904479
1062,20.0,150.0,120.0,-1.39806172107851
1063,30.0,150.0,120.0,-0.340983599682847
1064,1.0,165.0,120.0,20000436823896.3
1065,2.0,165.0,120.0,6885226576.73669
1066,3.0,165.0,120.0,902801936.094221
1067,4.0,165.0,120.0,75540572.5996419
1068,5.0,165.0,120.0,4770056.20435831
1069,6.0,165.0,120.0,378141.653708109
1070,7.0,165.0,120.0,40801.4630188385
1071,8.0,165.0,120.0,5711.1200084068
1072,9.0,165.0,120.0,950.966326547425
1073,10.0,165.0,120.0,163.822430270254
1074,12.0,165.0,120.0,-7.91995849841866
1075,15.0,165.0,120.0,-6.09200653069926
1076,20.0,165.0,120.0,-1.48012517856607
1077,30.0,165.0,120.0,-0.389585645230576
1078,1.0,175.0,120.0,20000714162850.1
1079,2.0,175.0,120.0,12296111420.3731
1080,3.0,175.0,120.0,5123129667.79761
1081,4.0,175.0,120.0,348210395.34861
1082,5.0,175.0,120.0,15362492.4441252
1083,6.0,175.0,120.0,926995.051808093
1084,7.0,175.0,120.0,83089.9855711527
1085,8.0,175.0,120.0,10295.7953283735
1086,9.0,175.0,120.0,1597.9357242944
1087,10.0,175.0,120.0,273.872153204891
1088,12.0,175.0,120.0,-4.17986162997124
1089,15.0,175.0,120.0,-6.38401554021093
1090,20.0,175.0,120.0,-1.53003674571848
1091,30.0,175.0,120.0,-0.356527047981533
1092,1.0,5.0,135.0,20035343681674.8
1093,2.0,5.0,135.0,1051063849533360.0
1094,3.0,5.0,135.0,1.30188712197445e+18
1095,4.0,5.0,135.0,590692498982.583
1096,5.0,5.0,135.0,771963995.001213
1097,6.0,5.0,135.0,10799823.9735187
1098,7.0,5.0,135.0,462721.847845497
1099,8.0,5.0,135.0,37752.8150449677
1100,9.0,5.0,135.0,4595.23681764984
1101,10.0,5.0,135.0,705.118889981066
1102,12.0,5.0,135.0,8.90491489025146
1103,15.0,5.0,135.0,-6.91125031082307
1104,20.0,5.0,135.0,-1.61777052125012
1105,30.0,5.0,135.0,-0.358203163420577
1106,1.0,15.0,135.0,20025392089978.2
1107,2.0,15.0,135.0,55987384305021.8
1108,3.0,15.0,135.0,274778537571898.0
1109,4.0,15.0,135.0,92484425120.1878
1110,5.0,15.0,135.0,334331376.845829
1111,6.0,15.0,135.0,6505734.39818285
1112,7.0,15.0,135.0,324540.551490741
1113,8.0,15.0,135.0,28788.7757057281
1114,9.0,15.0,135.0,3679.75109959239
1115,10.0,15.0,135.0,578.537037361997
1116,12.0,15.0,135.0,5.15942538870691
1117,15.0,15.0,135.0,-6.76554928013631
1118,20.0,15.0,135.0,-1.58860349631016
1119,30.0,15.0,135.0,-0.392730061825731
1120,1.0,30.0,135.0,20009545508888.8
1121,2.0,30.0,135.0,407639049736.285
1122,3.0,30.0,135.0,150773055736.69
1123,4.0,30.0,135.0,2112997667.64572
1124,5.0,30.0,135.0,39205448.1395106
1125,6.0,30.0,135.0,1573339.33902983
1126,7.0,30.0,135.0,114835.863074431
1127,8.0,30.0,135.0,12726.5018259961
1128,9.0,30.0,135.0,1854.86952558543
1129,10.0,30.0,135.0,307.94256882672
1130,12.0,30.0,135.0,-3.32449476575227
1131,15.0,30.0,135.0,-6.36849305174608
1132,20.0,30.0,135.0,-1.51498538322159
1133,30.0,30.0,135.0,-0.345094443903005
1134,1.0,45.0,135.0,20002624195662.6
1135,2.0,45.0,135.0,13667396210.2867
1136,3.0,45.0,135.0,1626230451.52762
1137,4.0,45.0,135.0,76352948.8778246
1138,5.0,45.0,135.0,3826833.63162239
1139,6.0,45.0,135.0,283015.456164042
1140,7.0,45.0,135.0,30196.9889390893
1141,8.0,45.0,135.0,4248.16725517459
1142,9.0,45.0,135.0,707.121700490901
1143,10.0,45.0,135.0,117.378745424211
1144,12.0,45.0,135.0,-9.50134493911848
1145,15.0,45.0,135.0,-5.83125643571778
1146,20.0,45.0,135.0,-1.42493352057716
1147,30.0,45.0,135.0,-0.375938014033341
1148,1.0,60.0,135.0,20000669761479.8
1149,2.0,60.0,135.0,5378865842.78902
1150,3.0,60.0,135.0,105060169.307903
1151,4.0,60.0,135.0,6483807.70833401
1152,5.0,60.0,135.0,533083.899055003
1153,6.0,60.0,135.0,58365.1363280751
1154,7.0,60.0,135.0,8201.09129607906
1155,8.0,60.0,135.0,1371.51510584625
1156,9.0,60.0,135.0,241.442821164553
1157,10.0,60.0,135.0,31.0859939258324
1158,12.0,60.0,135.0,-11.9315668396791
1159,15.0,60.0,135.0,-5.28535788608445
1160,20.0,60.0,135.0,-1.34046717073246
1161,30.0,60.0,135.0,-0.331285029744435
1162,1.0,75.0,135.0,20000177518820.8
1163,2.0,75.0,135.0,4937657289.93522
1164,3.0,75.0,135.0,44132675.5364851
1165,4.0,75.0,135.0,1846174.49455103
1166,5.0,75.0,135.0,156937.191080908
1167,6.0,75.0,135.0,19537.8930664167
1168,7.0,75.0,135.0,3078.68170424662
1169,8.0,75.0,135.0,544.629635240182
1170,9.0,75.0,135.0,87.4328659151562
1171,10.0,75.0,135.0,0.50686860860624
1172,12.0,75.0,135.0,-12.2443363958539
1173,15.0,75.0,135.0,-4.84711223102436
1174,20.0,75.0,135.0,-1.27612714423937
1175,30.0,75.0,135.0,-0.328896832763139
1176,1.0,90.0,135.0,20000048720026.8
1177,2.0,90.0,135.0,4892964638.16873
1178,3.0,90.0,135.0,38760456.1135581
1179,4.0,90.0,135.0,1322590.01964468
1180,5.0,90.0,135.0,99570.1799329879
1181,6.0,90.0,135.0,11895.7311533687
1182,7.0,90.0,135.0,1852.87293256386
1183,8.0,90.0,135.0,317.071682979062
1184,9.0,90.0,135.0,41.30067215971
1185,10.0,90.0,135.0,-8.73394278617272
1186,12.0,90.0,135.0,-11.9736380036271
1187,15.0,90.0,135.0,-4.57806690580017
1188,20.0,90.0,135.0,-1.23721787793794
1189,30.0,90.0,135.0,-0.333104235127519
1190,1.0,105.0,135.0,20000014191427.6
1191,2.0,105.0,135.0,4886533223.93322
1192,3.0,105.0,135.0,38069346.2625728
1193,4.0,105.0,135.0,1248832.7177972
1194,5.0,105.0,135.0,90378.8693619298
1195,6.0,105.0,135.0,10524.0636717051
1196,7.0,105.0,135.0,1612.94163563837
1197,8.0,105.0,135.0,269.845160275188
1198,9.0,105.0,135.0,31.4606283445573
1199,10.0,105.0,135.0,-10.6548681538973
1200,12.0,105.0,135.0,-11.8471706473621
1201,15.0,105.0,135.0,-4.49874716064319
1202,20.0,105.0,135.0,-1.22499407356014
1203,30.0,105.0,135.0,-0.291696519316955
1204,1.0,120.0,135.0,20000012209667.6
1205,2.0,120.0,135.0,4888262520.69506
1206,3.0,120.0,135.0,38421789.6661784
1207,4.0,120.0,135.0,1300295.08044916
1208,5.0,120.0,135.0,98083.8421073455
1209,6.0,120.0,135.0,11817.1720457008
1210,7.0,120.0,135.0,1857.9186786604
1211,8.0,120.0,135.0,320.818338472381
1212,9.0,120.0,135.0,42.4651443326018
1213,10.0,120.0,135.0,-8.49598761458495
1214,12.0,120.0,135.0,-12.0441676592926
1215,15.0,120.0,135.0,-4.6144041293274
1216,20.0,120.0,135.0,-1.24218050549473
1217,30.0,120.0,135.0,-0.288916298585489
1218,1.0,135.0,135.0,20000038110302.5
1219,2.0,135.0,135.0,4905073733.23988
1220,3.0,135.0,135.0,41556707.152169
1221,4.0,135.0,135.0,1702685.4213958
1222,5.0,135.0,135.0,149712.878302029
1223,6.0,135.0,135.0,19344.2936510609
1224,7.0,135.0,135.0,3131.38563392512
1225,8.0,135.0,135.0,565.223686512159
1226,9.0,135.0,135.0,93.1488050816701
1227,10.0,135.0,135.0,1.84595662911139
1228,12.0,135.0,135.0,-12.3321057975287
1229,15.0,135.0,135.0,-4.92283598704401
1230,20.0,135.0,135.0,-1.29058261311942
1231,30.0,135.0,135.0,-0.368085501928224
1232,1.0,150.0,135.0,20000123816527.4
1233,2.0,150.0,135.0,5023748892.28928
1234,3.0,150.0,135.0,70412036.3284149
1235,4.0,150.0,135.0,4970844.49674184
1236,5.0,150.0,135.0,479813.882474634
1237,6.0,150.0,135.0,57581.8750291111
1238,7.0,150.0,135.0,8496.35844494353
1239,8.0,150.0,135.0,1461.61283108924
1240,9.0,150.0,135.0,263.719743081521
1241,10.0,150.0,135.0,36.31809989085
1242,12.0,150.0,135.0,-11.866509213058
1243,15.0,150.0,135.0,-5.39947753130902
1244,20.0,150.0,135.0,-1.36680111150677
1245,30.0,150.0,135.0,-0.338240536583159
1246,1.0,165.0,135.0,20000358529027.6
1247,2.0,165.0,135.0,6129175882.45917
1248,3.0,165.0,135.0,507154211.453042
