,Radius,Theta,Phi,LMP.Int.En.
343,20.0,135,30,0.0140307031737931
344,30.0,135,30,0.0140321107744248
345,3.0,150,30,425.950336104537
346,3.5,150,30,19.6006296173891
347,4.0,150,30,-4.21469714518071
348,4.5,150,30,-0.910054233361942
349,5.0,150,30,-0.209646337520786
350,5.5,150,30,-0.0576999204701681
351,6.0,150,30,-0.0147021819567326
352,7.0,150,30,0.00715989635429448
353,8.0,150,30,0.0118306932018635
354,9.0,150,30,0.0131975694186927
355,10.0,150,30,0.0136769278222588
356,12.0,150,30,0.0139499138421458
357,15.0,150,30,0.0140182439214816
358,20.0,150,30,0.0140307024980352
359,30.0,150,30,0.0140321107636862
360,3.0,165,30,-7.76042689578883
361,3.5,165,30,-4.7392880124656
362,4.0,165,30,-1.50542413884008
363,4.5,165,30,-0.417092503979059
364,5.0,165,30,-0.127351957421001
365,5.5,165,30,-0.0411352414149672
366,6.0,165,30,-0.0106553673170226
367,7.0,165,30,0.00754547815668513
368,8.0,165,30,0.0118885917646131
369,9.0,165,30,0.0132094972306939
370,10.0,165,30,0.0136800182290776
371,12.0,165,30,0.0139502490540754
372,15.0,165,30,0.0140182698245495
373,20.0,165,30,0.0140307036513893
374,30.0,165,30,0.0140320548399617
375,3.0,175,30,-4.40108775923115
376,3.5,175,30,-1.81593044352892
377,4.0,175,30,-0.654445598811195
378,4.5,175,30,-0.235306174660205
379,5.0,175,30,-0.0872440813758901
380,5.5,175,30,-0.0311077168933462
381,6.0,175,30,-0.00778232515079328
382,7.0,175,30,0.00788254549458502
383,8.0,175,30,0.0119459461505989
384,9.0,175,30,0.0132223160758291
385,10.0,175,30,0.0136835328490498
386,12.0,175,30,0.0139506589417951
387,15.0,175,30,0.0140183034487871
388,20.0,175,30,0.0140307052235544
389,30.0,175,30,0.0140321108080377
390,3.0,5,45,51250.8032065112
391,3.5,5,45,-0.561316382158588
392,4.0,5,45,-0.523238617223551
393,4.5,5,45,-0.172130194279839
394,5.0,5,45,-0.0658595700990375
395,5.5,5,45,-0.0236927122589059
396,6.0,5,45,-0.00500895342574705
397,7.0,5,45,0.00837456785833009
398,8.0,5,45,0.0120600809514575
399,9.0,5,45,0.0132548617244897
400,10.0,5,45,0.0136944106276702
401,12.0,5,45,0.0139523803450353
402,15.0,5,45,0.01401849767745
403,20.0,5,45,0.0140307179390688
404,30.0,5,45,0.0140321112208688
405,3.0,15,45,0.436609865102151
406,3.5,15,45,-1.41448128617597
407,4.0,15,45,-0.445941369132783
408,4.5,15,45,-0.166291340997751
409,5.0,15,45,-0.0651480087700804
410,5.5,15,45,-0.0235681014018873
411,6.0,15,45,-0.00498078264414079
412,7.0,15,45,0.00837688823711173
413,8.0,15,45,0.0120603302147134
414,9.0,15,45,0.0132548748609019
415,10.0,15,45,0.0136943980534423
416,12.0,15,45,0.0139523732246187
417,15.0,15,45,0.0140184960241922
418,20.0,15,45,0.0140307177464109
419,30.0,15,45,0.0140320552789884
420,3.0,30,45,-2.88355574880829
421,3.5,30,45,-1.09560200571089
422,4.0,30,45,-0.412349865316348
423,4.5,30,45,-0.162029848544365
424,5.0,30,45,-0.0644158529064258
425,5.5,30,45,-0.0234076930489791
426,6.0,30,45,-0.00493867771096628
427,7.0,30,45,0.00838097557119592
