,Radius,Theta,Phi,LMP.Int.En.
463,20.0,60,45,0.0136503036494319
464,30.0,60,45,0.0140320620480111
465,3.0,75,45,98280.3276834813
466,3.5,75,45,14855.9593736733
467,4.0,75,45,2831.10724580155
468,4.5,75,45,608.593190942338
469,5.0,75,45,130.20219222728
470,5.5,75,45,20.765624123488
471,6.0,75,45,-2.76299869890607
472,7.0,75,45,-4.85198053196255
473,8.0,75,45,-2.15225975338753
474,9.0,75,45,-0.859801044328028
475,10.0,75,45,-0.344118852711527
476,12.0,75,45,-0.0547735837755859
477,15.0,75,45,0.00583727708219227
478,20.0,75,45,0.0135521977936684
479,30.0,75,45,0.0140265454093476
480,3.0,90,45,160028.969501978
481,3.5,90,45,35397.5043766557
482,4.0,90,45,9119.7494790143
483,4.5,90,45,2461.23200730987
484,5.0,90,45,666.031004350839
485,5.5,90,45,172.576558574493
486,6.0,90,45,38.0658797569586
487,7.0,90,45,-3.8618216463539
488,8.0,90,45,-3.14075444828739
489,9.0,90,45,-1.37061301794726
490,10.0,90,45,-0.55604010609776
491,12.0,90,45,-0.0909336284268678
492,15.0,90,45,0.0024130929609285
493,20.0,90,45,0.0134086857749138
494,30.0,90,45,0.0140225603412525
495,3.0,105,45,1007131.51238223
496,3.5,105,45,310407.138826499
497,4.0,105,45,85262.6499322929
498,4.5,105,45,22231.7723747993
499,5.0,105,45,5743.44904593689
500,5.5,105,45,1491.66437545633
501,6.0,105,45,384.740774603049
502,7.0,105,45,17.9334221569768
503,8.0,105,45,-3.45788350632342
504,9.0,105,45,-2.21639942901257
505,10.0,105,45,-0.94067403190377
506,12.0,105,45,-0.153300943050051
507,15.0,105,45,-0.0028343632747721
508,20.0,105,45,0.0132173863575327
509,30.0,105,45,0.0140233478074116
510,3.0,120,45,20665742.6658182
511,3.5,120,45,6209937.09276891
512,4.0,120,45,1392668.81547673
513,4.5,120,45,283397.950513083
514,5.0,120,45,58151.8051659001
515,5.5,120,45,12553.2253151686
516,6.0,120,45,2867.1752299479
517,7.0,120,45,160.397204565087
518,8.0,120,45,3.25489723419179
519,9.0,120,45,-3.028522737121
520,10.0,120,45,-1.50170960175899
521,12.0,120,45,-0.244354156287718
522,15.0,120,45,-0.00968914825897164
523,20.0,120,45,0.0129985540999401
524,30.0,120,45,0.0140216147100269
525,3.0,135,45,654946149.133881
526,3.5,135,45,166635800.919551
527,4.0,135,45,24886008.3553592
528,4.5,135,45,3314670.00503991
529,5.0,135,45,475806.095315312
530,5.5,135,45,77826.6249312159
531,6.0,135,45,14489.121483763
532,7.0,135,45,663.818364903367
533,8.0,135,45,29.1598047431053
534,9.0,135,45,-2.78071279664715
535,10.0,135,45,-2.05451291282503
536,12.0,135,45,-0.342224985897471
537,15.0,135,45,-0.0164353168932309
538,20.0,135,45,0.0128053781802462
539,30.0,135,45,0.0140177191445535
540,3.0,150,45,6917853838.99383
541,3.5,150,45,1460153205.84869
542,4.0,150,45,146262964.339094
543,4.5,150,45,13544825.3205526
544,5.0,150,45,1479713.96915359
545,5.5,150,45,199083.36395257
546,6.0,150,45,32283.7278038855
547,7.0,150,45,1266.21017042299
548,8.0,150,45,57.8009715004525
549,9.0,150,45,-1.86092133236947
550,10.0,150,45,-2.32441524554015
551,12.0,150,45,-0.397286897688735
552,15.0,150,45,-0.0200397054079568
553,20.0,150,45,0.0127088282680775
554,30.0,150,45,0.0140195929754774
555,3.0,165,45,2217432343.91229
556,3.5,165,45,516746630.632018
557,4.0,165,45,63615939.7011265
558,4.5,165,45,7065930.65329822
559,5.0,165,45,881743.236602538
560,5.5,165,45,130240.23684506
561,6.0,165,45,22543.0456553755
562,7.0,165,45,951.756461423269
563,8.0,165,45,43.1417986066682
564,9.0,165,45,-2.36436445256929
565,10.0,165,45,-2.2055696267436
566,12.0,165,45,-0.372126596201619
567,15.0,165,45,-0.0184060322755871
568,20.0,165,45,0.0127521548287861
569,30.0,165,45,0.0140173592938903
570,3.0,175,45,259048418.455543
571,3.5,175,45,69687553.9961939
572,4.0,175,45,11836046.3539558
573,4.5,175,45,1791000.73778127
574,5.0,175,45,284955.27018097
575,5.5,175,45,50361.4314618765
576,6.0,175,45,9919.43944532279
577,7.0,175,45,483.387499697163
578,8.0,175,45,20.082672467827
579,9.0,175,45,-2.98972849569533
