,Coordinates,Coordinates,Coordinates,Results
,Radius,Theta,Phi,Int.En.
1215,15.0,120.0,135.0,-0.564467613039177
1216,20.0,120.0,135.0,-0.432797101583219
1217,30.0,120.0,135.0,-0.288916298585489
1218,1.0,135.0,135.0,7093187.97478501
1219,2.0,135.0,135.0,1719.0386217819
1220,3.0,135.0,135.0,10.3094716376484
1221,4.0,135.0,135.0,-1.72490644901156
1222,5.0,135.0,135.0,-1.65560088676812
1223,6.0,135.0,135.0,-1.3904457956791
1224,7.0,135.0,135.0,-1.1937445375413
1225,8.0,135.0,135.0,-1.04716723810334
1226,9.0,135.0,135.0,-0.933492738796951
1227,10.0,135.0,135.0,-0.842520555501257
1228,12.0,135.0,135.0,-0.705847101920738
1229,15.0,135.0,135.0,-0.569392092244987
1230,20.0,135.0,135.0,-0.435595113309376
1231,30.0,135.0,135.0,-0.309077186638807
1232,1.0,150.0,135.0,7093208.91659225
1233,2.0,150.0,135.0,1747.24336826939
1234,3.0,150.0,135.0,16.7838665217421
1235,4.0,150.0,135.0,-1.18769956525393
1236,5.0,150.0,135.0,-1.69582611004864
1237,6.0,150.0,135.0,-1.44766704116138
1238,7.0,150.0,135.0,-1.23493635165854
1239,8.0,150.0,135.0,-1.0767987202916
1240,9.0,150.0,135.0,-0.955732140414298
1241,10.0,150.0,135.0,-0.85987123932857
1242,12.0,150.0,135.0,-0.717450531252277
1243,15.0,150.0,135.0,-0.577114066408182
1244,20.0,150.0,135.0,-0.441407660067655
1245,30.0,150.0,135.0,-0.301882576912146
1246,1.0,165.0,135.0,7093265.92734264
1247,2.0,165.0,135.0,2016.64085818646
1248,3.0,165.0,135.0,122.133333574314
1249,4.0,165.0,135.0,7.71644879887979
1250,5.0,165.0,135.0,-1.30496344654488
1251,6.0,165.0,135.0,-1.50554083401401
1252,7.0,165.0,135.0,-1.2899033926859
1253,8.0,165.0,135.0,-1.11513710204361
1254,9.0,165.0,135.0,-0.983395223422695
1255,10.0,165.0,135.0,-0.880838363585383
1256,12.0,165.0,135.0,-0.73099937851786
1257,15.0,165.0,135.0,-0.585957353339074
1258,20.0,165.0,135.0,-0.44810990866582
1259,30.0,165.0,135.0,-0.319748655158845
1260,1.0,175.0,135.0,7093340.5977176
1261,2.0,175.0,135.0,3196.41778245603
1262,3.0,175.0,135.0,945.158258849915
1263,4.0,175.0,135.0,62.6937810141463
1264,5.0,175.0,135.0,0.743920427496256
1265,6.0,175.0,135.0,-1.48131798559479
1266,7.0,175.0,135.0,-1.32883371879542
1267,8.0,175.0,135.0,-1.14304391765976
1268,9.0,175.0,135.0,-1.0028276008627
1269,10.0,175.0,135.0,-0.895120655892592
1270,12.0,175.0,135.0,-0.7398042513172
1271,15.0,175.0,135.0,-0.591313585893607
1272,20.0,175.0,135.0,-0.451663702405234
1273,30.0,175.0,135.0,-0.312101993981455
1274,1.0,5.0,150.0,7094216.52720182
1275,2.0,5.0,150.0,31132132.2507449
1276,3.0,5.0,150.0,38560901286.7502
1277,4.0,5.0,150.0,17465.188705867
1278,5.0,5.0,150.0,19.7827792394938
1279,6.0,5.0,150.0,-1.41267999474062
1280,7.0,5.0,150.0,-1.34169365983079
1281,8.0,5.0,150.0,-1.14450358043224
1282,9.0,5.0,150.0,-1.00043679574314
1283,10.0,5.0,150.0,-0.89128985475963
1284,12.0,5.0,150.0,-0.735367158287928
1285,15.0,5.0,150.0,-0.587496682075198
1286,20.0,5.0,150.0,-0.449149214942456
1287,30.0,5.0,150.0,-0.310199195632083
1288,1.0,15.0,150.0,7093922.81674283
1289,2.0,15.0,150.0,1659601.91781855
1290,3.0,15.0,150.0,8138144.04928007
1291,4.0,15.0,150.0,2725.71587794784
1292,5.0,15.0,150.0,7.23179222344225
1293,6.0,15.0,150.0,-1.48233264306043
1294,7.0,15.0,150.0,-1.3237257461282
1295,8.0,15.0,150.0,-1.13179045087659
1296,9.0,15.0,150.0,-0.991388806705132
1297,10.0,15.0,150.0,-0.884373634486312
1298,12.0,15.0,150.0,-0.730695764867804
1299,15.0,15.0,150.0,-0.584205122141196
1300,20.0,15.0,150.0,-0.446437376689576
1301,30.0,15.0,150.0,-0.318281920875649
1302,1.0,30.0,150.0,7093455.76905288
1303,2.0,30.0,150.0,13619.8245811027
1304,3.0,30.0,150.0,4459.48243862737
1305,4.0,30.0,150.0,58.7175812404314
1306,5.0,30.0,150.0,-0.930995419958068
1307,6.0,30.0,150.0,-1.51021185883351
1308,7.0,30.0,150.0,-1.27953173474072
1309,8.0,30.0,150.0,-1.10251911529671
1310,9.0,30.0,150.0,-0.971108427353003
1311,10.0,30.0,150.0,-0.869289922888651
1312,12.0,30.0,150.0,-0.720965163125203
1313,15.0,30.0,150.0,-0.57755370078299
1314,20.0,30.0,150.0,-0.440868506128751
1315,30.0,30.0,150.0,-0.301472233605064
1316,1.0,45.0,150.0,7093252.56680661
1317,2.0,45.0,150.0,1970.71352732773
1318,3.0,45.0,150.0,54.9460623506045
1319,4.0,45.0,150.0,-0.0160501848837198
1320,5.0,45.0,150.0,-1.69828010658401
1321,6.0,45.0,150.0,-1.45058759076134
1322,7.0,45.0,150.0,-1.23073130406411
1323,8.0,45.0,150.0,-1.07019692203897
1324,9.0,45.0,150.0,-0.948320635107083
1325,10.0,45.0,150.0,-0.852290792347045
1326,12.0,45.0,150.0,-0.710242980134661
1327,15.0,45.0,150.0,-0.570737963465565
1328,20.0,45.0,150.0,-0.435885383103455
1329,30.0,45.0,150.0,-0.309546689368596
1330,1.0,60.0,150.0,7093195.72706925
1331,2.0,60.0,150.0,1728.03065993486
1332,3.0,60.0,150.0,11.2500090813772
1333,4.0,60.0,150.0,-1.71538270199204
1334,5.0,60.0,150.0,-1.66353390067302
1335,6.0,60.0,150.0,-1.39059952281849
1336,7.0,60.0,150.0,-1.19050925045324
1337,8.0,60.0,150.0,-1.04249163665488
1338,9.0,60.0,150.0,-0.928256581869205
1339,10.0,60.0,150.0,-0.837181340180923
1340,12.0,60.0,150.0,-0.700927248903522
1341,15.0,60.0,150.0,-0.565547856001066
1342,20.0,60.0,150.0,-0.433382472957529
1343,30.0,60.0,150.0,-0.296663532293134
1344,1.0,75.0,150.0,7093181.76077704
1345,2.0,75.0,150.0,1715.62863488118
1346,3.0,75.0,150.0,9.76058619478297
1347,4.0,75.0,150.0,-1.72008853633016
1348,5.0,75.0,150.0,-1.60667569165833
1349,6.0,75.0,150.0,-1.35045823530383
1350,7.0,75.0,150.0,-1.16298657001865
1351,8.0,75.0,150.0,-1.02285647349269
1352,9.0,75.0,150.0,-0.913759081045394
1353,10.0,75.0,150.0,-0.826206213322523
1354,12.0,75.0,150.0,-0.694356513265917
1355,15.0,75.0,150.0,-0.56252487096682
1356,20.0,75.0,150.0,-0.433406273114645
1357,30.0,75.0,150.0,-0.30961461679398
1358,1.0,90.0,150.0,7093178.43620387
1359,2.0,90.0,150.0,1714.53555444822
1360,3.0,90.0,150.0,9.70693443310007
1361,4.0,90.0,150.0,-1.68162866877723
1362,5.0,90.0,150.0,-1.57627774831349
1363,6.0,90.0,150.0,-1.32962119577998
1364,7.0,90.0,150.0,-1.14836714440132
1365,8.0,90.0,150.0,-1.0122721756103
1366,9.0,90.0,150.0,-0.905901189628606
1367,10.0,90.0,150.0,-0.820264602667592
1368,12.0,90.0,150.0,-0.69086107472386
1369,15.0,90.0,150.0,-0.561040488063519
1370,20.0,90.0,150.0,-0.433751153064292
1371,30.0,90.0,150.0,-0.294443271808927
1372,1.0,105.0,150.0,7093178.11694893
1373,2.0,105.0,150.0,1714.48217878327
1374,3.0,105.0,150.0,9.71583586798948
1375,4.0,105.0,150.0,-1.67314842397607
1376,5.0,105.0,150.0,-1.5709284074308
1377,6.0,105.0,150.0,-1.32629146695353
1378,7.0,105.0,150.0,-1.14628801113996
1379,8.0,105.0,150.0,-1.01097538556396
1380,9.0,105.0,150.0,-0.905091260565805
1381,10.0,105.0,150.0,-0.819749234693166
1382,12.0,105.0,150.0,-0.69058799479487
1383,15.0,105.0,150.0,-0.560678827077
1384,20.0,105.0,150.0,-0.432752550205021
1385,30.0,105.0,150.0,-0.303208944805567
1386,1.0,120.0,150.0,7093179.67608222
1387,2.0,120.0,150.0,1714.85283195189
1388,3.0,120.0,150.0,9.73087839942031
1389,4.0,120.0,150.0,-1.69540647616273
1390,5.0,120.0,150.0,-1.58995663823331
1391,6.0,120.0,150.0,-1.34045253644969
1392,7.0,120.0,150.0,-1.15702381412255
1393,8.0,120.0,150.0,-1.01935013101854
1394,9.0,120.0,150.0,-0.911761832592978
1395,10.0,120.0,150.0,-0.825128961642761
1396,12.0,120.0,150.0,-0.694113041460779
1397,15.0,120.0,150.0,-0.562339371782776
1398,20.0,120.0,150.0,-0.432313588452072
1399,30.0,120.0,150.0,-0.289625651972779
1400,1.0,135.0,150.0,7093185.06905137
1401,2.0,135.0,150.0,1717.16332626252
1402,3.0,135.0,150.0,10.0109297713841
1403,4.0,135.0,150.0,-1.72726252938757
1404,5.0,135.0,150.0,-1.63533181002146
1405,6.0,135.0,150.0,-1.37429821694316
1406,7.0,135.0,150.0,-1.18181346793695
1407,8.0,135.0,150.0,-1.03810329965902
1408,9.0,135.0,150.0,-0.92639254956689
1409,10.0,135.0,150.0,-0.836826970467334
1410,12.0,135.0,150.0,-0.702013214391165
1411,15.0,135.0,150.0,-0.567171147929361
1412,20.0,135.0,150.0,-0.434870666273408
1413,30.0,135.0,150.0,-0.298489302291155
1414,1.0,150.0,150.0,7093202.04001999
1415,2.0,150.0,150.0,1734.95320431713
1416,3.0,150.0,150.0,13.6856319860595
1417,4.0,150.0,150.0,-1.46215197964111
1418,5.0,150.0,150.0,-1.69203695253894
1419,6.0,150.0,150.0,-1.43120006973856
1420,7.0,150.0,150.0,-1.22270729679985
1421,8.0,150.0,150.0,-1.06795677039225
1422,9.0,150.0,150.0,-0.949082712673998
1423,10.0,150.0,150.0,-0.854691301616261
1424,12.0,150.0,150.0,-0.714070898019053
1425,15.0,150.0,150.0,-0.575137547978805
1426,20.0,150.0,150.0,-0.440554683504478
1427,30.0,150.0,150.0,-0.302166515574451
1428,1.0,165.0,150.0,7093253.90885645
1429,2.0,165.0,150.0,1928.77249829091
1430,3.0,165.0,150.0,82.2483432180544
1431,4.0,165.0,150.0,4.49328958734238
1432,5.0,165.0,150.0,-1.45254572931978
1433,6.0,165.0,150.0,-1.49944038285582
1434,7.0,165.0,150.0,-1.28073157110377
1435,8.0,165.0,150.0,-1.10869827755269
1436,9.0,165.0,150.0,-0.97879771804135
1437,10.0,165.0,150.0,-0.877394549300608
1438,12.0,165.0,150.0,-0.728855459890193
1439,15.0,165.0,150.0,-0.584727003518973
1440,20.0,165.0,150.0,-0.447508987539315
1441,30.0,165.0,150.0,-0.319599819208793
1442,1.0,175.0,150.0,7093332.00859125
1443,2.0,175.0,150.0,2987.4648914976
1444,3.0,175.0,150.0,767.616705117738
1445,4.0,175.0,150.0,51.8395234752357
1446,5.0,175.0,150.0,0.386815485974964
1447,6.0,175.0,150.0,-1.48891684234941
1448,7.0,175.0,150.0,-1.32523796176075
1449,8.0,175.0,150.0,-1.14035310741547
1450,9.0,175.0,150.0,-1.00096937591053
1451,10.0,175.0,150.0,-0.89376864835159
1452,12.0,175.0,150.0,-0.738992428197322
1453,15.0,175.0,150.0,-0.590859284614558
1454,20.0,175.0,150.0,-0.451440720316724
1455,30.0,175.0,150.0,-0.312017327022976
1456,1.0,5.0,180.0,7094216.52363635
1457,2.0,5.0,180.0,31132132.2516016
1458,3.0,5.0,180.0,38560901286.7507
1459,4.0,5.0,180.0,17465.1894571194
1460,5.0,5.0,180.0,19.7833842750497
1461,6.0,5.0,180.0,-1.4121828725782
1462,7.0,5.0,180.0,-1.341278058096
1463,8.0,5.0,180.0,-1.14415107649883
1464,9.0,5.0,180.0,-1.00013447388114
1465,10.0,5.0,180.0,-0.891027799517452
1466,12.0,5.0,180.0,-0.73516557363592
1467,15.0,5.0,180.0,-0.587353943990236
1468,20.0,5.0,180.0,-0.449060868769282
1469,30.0,5.0,180.0,-0.310172633386114
1470,1.0,15.0,180.0,7093922.80860655
1471,2.0,15.0,180.0,1659601.92040476
1472,3.0,15.0,180.0,8138144.05189591
1473,4.0,15.0,180.0,2725.71797991884
1474,5.0,15.0,180.0,7.23349209797569
1475,6.0,15.0,180.0,-1.48093040087297
1476,7.0,15.0,180.0,-1.32254967193311
1477,8.0,15.0,180.0,-1.130791148622
1478,9.0,15.0,180.0,-0.990530558359137
1479,10.0,15.0,180.0,-0.88363034475124
1480,12.0,15.0,180.0,-0.730127466878496
1481,15.0,15.0,180.0,-0.583815828090265
1482,20.0,15.0,180.0,-0.446245301761007
1483,30.0,15.0,180.0,-0.318473565780175
1484,1.0,30.0,180.0,7093455.75615947
1485,2.0,30.0,180.0,13619.8295743244
1486,3.0,30.0,180.0,4459.48728556673
1487,4.0,30.0,180.0,58.7214731687857
1488,5.0,30.0,180.0,-0.927840808418156
1489,6.0,30.0,180.0,-1.50760641148245
1490,7.0,30.0,180.0,-1.27734825186702
1491,8.0,30.0,180.0,-1.10067031384727
1492,9.0,30.0,180.0,-0.969532854222367
1493,10.0,30.0,180.0,-0.86794339436334
1494,12.0,30.0,180.0,-0.719991169381829
1495,15.0,30.0,180.0,-0.577030396684675
1496,20.0,30.0,180.0,-0.441054262041508
1497,30.0,30.0,180.0,-0.303508366217389
1498,1.0,45.0,180.0,7093252.54737866
1499,2.0,45.0,180.0,1970.72059478522
1500,3.0,45.0,180.0,54.9530051166094
1501,4.0,45.0,180.0,-0.0104774962669815
1502,5.0,45.0,180.0,-1.6937741186944
1503,6.0,45.0,180.0,-1.44688052651822
1504,7.0,45.0,180.0,-1.22764441975382
1505,8.0,45.0,180.0,-1.06761108048093
1506,9.0,45.0,180.0,-0.946154860909213
1507,10.0,45.0,180.0,-0.850490347907784
1508,12.0,45.0,180.0,-0.709077975253391
1509,15.0,45.0,180.0,-0.5704440044608
1510,20.0,45.0,180.0,-0.437112238403742
1511,30.0,45.0,180.0,-0.313757722881126
1512,1.0,60.0,180.0,7093195.69448694
1513,2.0,60.0,180.0,1728.03923180397
1514,3.0,60.0,180.0,11.2591050456389
1515,4.0,60.0,180.0,-1.70807800968682
1516,5.0,60.0,180.0,-1.65766456124742
1517,6.0,60.0,180.0,-1.38580832185362
1518,7.0,60.0,180.0,-1.1865590491011
1519,8.0,60.0,180.0,-1.03922740781745
1520,9.0,60.0,180.0,-0.925576756251245
1521,10.0,60.0,180.0,-0.835019672674265
1522,12.0,60.0,180.0,-0.699695382221714
1523,15.0,60.0,180.0,-0.565628712547254
1524,20.0,60.0,180.0,-0.435628250429092
1525,30.0,60.0,180.0,-0.301696231426341
1526,1.0,75.0,180.0,7093181.69936054
1527,2.0,75.0,180.0,1715.63710985661
1528,3.0,75.0,180.0,9.77201322109097
1529,4.0,75.0,180.0,-1.71084143898191
1530,5.0,75.0,180.0,-1.59931795107776
1531,6.0,75.0,180.0,-1.34451716214558
1532,7.0,75.0,180.0,-1.15814172361203
1533,8.0,75.0,180.0,-1.01890105315026
1534,9.0,75.0,180.0,-0.910559085680208
1535,10.0,75.0,180.0,-0.823674595972185
1536,12.0,75.0,180.0,-0.693018610720725
1537,15.0,75.0,180.0,-0.562829033233251
1538,20.0,75.0,180.0,-0.436154124662933
1539,30.0,75.0,180.0,-0.314987066221728
1540,1.0,90.0,180.0,7093178.30833101
1541,2.0,90.0,180.0,1714.53821945675
1542,3.0,90.0,180.0,9.72071103691322
1543,4.0,90.0,180.0,-1.67005914186167
1544,5.0,90.0,180.0,-1.56718081004952
1545,6.0,90.0,180.0,-1.32238312155436
1546,7.0,90.0,180.0,-1.14253565782246
1547,8.0,90.0,180.0,-1.00755582424653
1548,9.0,90.0,180.0,-0.902111603498007
1549,10.0,90.0,180.0,-0.817279009697809
1550,12.0,90.0,180.0,-0.689270732311139
1551,15.0,90.0,180.0,-0.56128859061632
1552,20.0,90.0,180.0,-0.436555229021437
1553,30.0,90.0,180.0,-0.300060728057499
1554,1.0,105.0,180.0,7093177.82675681
1555,2.0,105.0,180.0,1714.45582476555
1556,3.0,105.0,180.0,9.73018241713969
1557,4.0,105.0,180.0,-1.65879400392143
1558,5.0,105.0,180.0,-1.55970395380248
1559,6.0,105.0,180.0,-1.31754035994288
1560,7.0,105.0,180.0,-1.13935179545595
1561,8.0,105.0,180.0,-1.00542082920737
1562,9.0,105.0,180.0,-0.900640701602673
1563,10.0,105.0,180.0,-0.816221988032044
1564,12.0,105.0,180.0,-0.688589716109523
1565,15.0,105.0,180.0,-0.560595544702088
1566,20.0,105.0,180.0,-0.435316705303873
1567,30.0,105.0,180.0,-0.308587586429959
1568,1.0,120.0,180.0,7093178.96679312
1569,2.0,120.0,180.0,1714.68755753432
1570,3.0,120.0,180.0,9.73140561306539
1571,4.0,120.0,180.0,-1.67875417803864
1572,5.0,120.0,180.0,-1.57614903177387
1573,6.0,120.0,180.0,-1.32994873490902
1574,7.0,120.0,180.0,-1.14890805114235
1575,8.0,120.0,180.0,-1.01295630060367
1576,9.0,120.0,180.0,-0.906668256995125
1577,10.0,120.0,180.0,-0.821065861328752
1578,12.0,120.0,180.0,-0.691640816227968
1579,15.0,120.0,180.0,-0.561703923179764
1580,20.0,120.0,180.0,-0.434223475106953
1581,30.0,120.0,180.0,-0.29465110006478
1582,1.0,135.0,180.0,7093183.25191023
1583,2.0,135.0,180.0,1716.22204614007
1584,3.0,135.0,180.0,9.882248089238
1585,4.0,135.0,180.0,-1.71926563510571
1586,5.0,135.0,180.0,-1.61932000032874
1587,6.0,135.0,180.0,-1.36196816404805
1588,7.0,135.0,180.0,-1.17263422804479
1589,8.0,135.0,180.0,-1.03108426276441
1590,9.0,135.0,180.0,-0.920893025556055
1591,10.0,135.0,180.0,-0.832451298785533
1592,12.0,135.0,180.0,-0.699215735470684
1593,15.0,135.0,180.0,-0.56595971334288
1594,20.0,135.0,180.0,-0.435676642055135
1595,30.0,135.0,180.0,-0.313776656394485
1596,1.0,150.0,180.0,7093197.51487429
1597,2.0,150.0,180.0,1728.55957056099
1598,3.0,150.0,180.0,12.2183785761496
1599,4.0,150.0,180.0,-1.5851443996371
1600,5.0,150.0,180.0,-1.68326444422811
1601,6.0,150.0,180.0,-1.41818375685745
1602,7.0,150.0,180.0,-1.21317590337456
1603,8.0,150.0,180.0,-1.06100239920455
1604,9.0,150.0,180.0,-0.943816229895476
1605,10.0,150.0,180.0,-0.850578644596522
1606,12.0,150.0,180.0,-0.711415177241876
1607,15.0,150.0,180.0,-0.573704707365939
1608,20.0,150.0,180.0,-0.440336819576613
1609,30.0,150.0,180.0,-0.304007461069785
1610,1.0,165.0,180.0,7093245.20615548
1611,2.0,165.0,180.0,1877.11522264098
1612,3.0,165.0,180.0,60.9299651538196
1613,4.0,165.0,180.0,2.70861555188707
1614,5.0,165.0,180.0,-1.53535030056908
1615,6.0,165.0,180.0,-1.49303462241979
1616,7.0,165.0,180.0,-1.27332210613414
1617,8.0,165.0,180.0,-1.10350135261119
1618,9.0,165.0,180.0,-0.975062327233537
1619,10.0,165.0,180.0,-0.874582745413112
1620,12.0,165.0,180.0,-0.727097187661137
1621,15.0,165.0,180.0,-0.583723982579224
1622,20.0,165.0,180.0,-0.447055648881692
1623,30.0,165.0,180.0,-0.319676962485563
1624,1.0,175.0,180.0,7093325.16972488
1625,2.0,175.0,180.0,2837.59407226462
1626,3.0,175.0,180.0,647.850318941033
1627,4.0,175.0,180.0,44.298591031186
1628,5.0,175.0,180.0,0.128676829633683
1629,6.0,175.0,180.0,-1.49405282911865
1630,7.0,175.0,180.0,-1.32222350411978
1631,8.0,175.0,180.0,-1.13812151802234
1632,9.0,175.0,180.0,-0.999424390639981
1633,10.0,175.0,180.0,-0.89264203815869
1634,12.0,175.0,180.0,-0.738314082660182
1635,15.0,175.0,180.0,-0.590479061074048
1636,20.0,175.0,180.0,-0.451254253939273
1637,30.0,175.0,180.0,-0.311949665913805
1638,1.0,5.0,210.0,7094216.52720182
1639,2.0,5.0,210.0,31132132.2507449
1640,3.0,5.0,210.0,38560901286.7502
1641,4.0,5.0,210.0,17465.188705867
1642,5.0,5.0,210.0,19.7827792394938
1643,6.0,5.0,210.0,-1.41267999474062
1644,7.0,5.0,210.0,-1.34169365983079
1645,8.0,5.0,210.0,-1.14450358043224
1646,9.0,5.0,210.0,-1.00043679574314
1647,10.0,5.0,210.0,-0.89128985475963
1648,12.0,5.0,210.0,-0.735367158287928
1649,15.0,5.0,210.0,-0.587496682075198
1650,20.0,5.0,210.0,-0.449149214942456
1651,30.0,5.0,210.0,-0.310199195632083
1652,1.0,15.0,210.0,7093922.81674283
1653,2.0,15.0,210.0,1659601.91781855
1654,3.0,15.0,210.0,8138144.04928007
1655,4.0,15.0,210.0,2725.71587794784
1656,5.0,15.0,210.0,7.23179222344225
1657,6.0,15.0,210.0,-1.48233264306043
1658,7.0,15.0,210.0,-1.3237257461282
1659,8.0,15.0,210.0,-1.13179045087659
1660,9.0,15.0,210.0,-0.991388806705132
1661,10.0,15.0,210.0,-0.884373634486312
1662,12.0,15.0,210.0,-0.730695764867804
1663,15.0,15.0,210.0,-0.584205122141196
1664,20.0,15.0,210.0,-0.446437376689576
1665,30.0,15.0,210.0,-0.318281920875649
1666,1.0,30.0,210.0,7093455.76905288
1667,2.0,30.0,210.0,13619.8245811027
1668,3.0,30.0,210.0,4459.48243862737
1669,4.0,30.0,210.0,58.7175812404314
1670,5.0,30.0,210.0,-0.930995419958068
1671,6.0,30.0,210.0,-1.51021185883351
1672,7.0,30.0,210.0,-1.27953173474072
1673,8.0,30.0,210.0,-1.10251911529671
1674,9.0,30.0,210.0,-0.971108427353003
1675,10.0,30.0,210.0,-0.869289922888651
1676,12.0,30.0,210.0,-0.720965163125203
1677,15.0,30.0,210.0,-0.57755370078299
1678,20.0,30.0,210.0,-0.440868506128751
1679,30.0,30.0,210.0,-0.301472233605064
1680,1.0,45.0,210.0,7093252.56680661
1681,2.0,45.0,210.0,1970.71352732773
1682,3.0,45.0,210.0,54.9460623506045
1683,4.0,45.0,210.0,-0.0160501848837198
1684,5.0,45.0,210.0,-1.69828010658401
1685,6.0,45.0,210.0,-1.45058759076134
1686,7.0,45.0,210.0,-1.23073130406411
1687,8.0,45.0,210.0,-1.07019692203897
1688,9.0,45.0,210.0,-0.948320635107083
1689,10.0,45.0,210.0,-0.852290792347045
1690,12.0,45.0,210.0,-0.710242980134661
1691,15.0,45.0,210.0,-0.570737963465565
1692,20.0,45.0,210.0,-0.435885383103455
1693,30.0,45.0,210.0,-0.309546689368596
1694,1.0,60.0,210.0,7093195.72706925
1695,2.0,60.0,210.0,1728.03065993486
1696,3.0,60.0,210.0,11.2500090813772
1697,4.0,60.0,210.0,-1.71538270199204
1698,5.0,60.0,210.0,-1.66353390067302
1699,6.0,60.0,210.0,-1.39059952281849
1700,7.0,60.0,210.0,-1.19050925045324
1701,8.0,60.0,210.0,-1.04249163665488
1702,9.0,60.0,210.0,-0.928256581869205
1703,10.0,60.0,210.0,-0.837181340180923
1704,12.0,60.0,210.0,-0.700927248903522
1705,15.0,60.0,210.0,-0.565547856001066
1706,20.0,60.0,210.0,-0.433382472957529
1707,30.0,60.0,210.0,-0.296663532293134
1708,1.0,75.0,210.0,7093181.76077704
1709,2.0,75.0,210.0,1715.62863488118
1710,3.0,75.0,210.0,9.76058619478297
1711,4.0,75.0,210.0,-1.72008853633016
1712,5.0,75.0,210.0,-1.60667569165833
1713,6.0,75.0,210.0,-1.35045823530383
1714,7.0,75.0,210.0,-1.16298657001865
1715,8.0,75.0,210.0,-1.02285647349269
1716,9.0,75.0,210.0,-0.913759081045394
1717,10.0,75.0,210.0,-0.826206213322523
1718,12.0,75.0,210.0,-0.694356513265917
1719,15.0,75.0,210.0,-0.56252487096682
1720,20.0,75.0,210.0,-0.433406273114645
1721,30.0,75.0,210.0,-0.30961461679398
1722,1.0,90.0,210.0,7093178.43620387
1723,2.0,90.0,210.0,1714.53555444822
1724,3.0,90.0,210.0,9.70693443310007
1725,4.0,90.0,210.0,-1.68162866877723
1726,5.0,90.0,210.0,-1.57627774831349
1727,6.0,90.0,210.0,-1.32962119577998
1728,7.0,90.0,210.0,-1.14836714440132
1729,8.0,90.0,210.0,-1.0122721756103
1730,9.0,90.0,210.0,-0.905901189628606
1731,10.0,90.0,210.0,-0.820264602667592
1732,12.0,90.0,210.0,-0.69086107472386
1733,15.0,90.0,210.0,-0.561040488063519
1734,20.0,90.0,210.0,-0.433751153064292
1735,30.0,90.0,210.0,-0.294443271808927
1736,1.0,105.0,210.0,7093178.11694893
1737,2.0,105.0,210.0,1714.48217878327
1738,3.0,105.0,210.0,9.71583586798949
1739,4.0,105.0,210.0,-1.67314842397607
1740,5.0,105.0,210.0,-1.5709284074308
1741,6.0,105.0,210.0,-1.32629146695353
1742,7.0,105.0,210.0,-1.14628801113996
1743,8.0,105.0,210.0,-1.01097538556396
1744,9.0,105.0,210.0,-0.905091260565805
1745,10.0,105.0,210.0,-0.819749234693166
1746,12.0,105.0,210.0,-0.69058799479487
1747,15.0,105.0,210.0,-0.560678827077
1748,20.0,105.0,210.0,-0.432752550205021
1749,30.0,105.0,210.0,-0.303208944805567
1750,1.0,120.0,210.0,7093179.67608222
1751,2.0,120.0,210.0,1714.85283195189
1752,3.0,120.0,210.0,9.73087839942031
1753,4.0,120.0,210.0,-1.69540647616273
1754,5.0,120.0,210.0,-1.58995663823331
1755,6.0,120.0,210.0,-1.34045253644969
1756,7.0,120.0,210.0,-1.15702381412255
1757,8.0,120.0,210.0,-1.01935013101854
1758,9.0,120.0,210.0,-0.911761832592978
1759,10.0,120.0,210.0,-0.825128961642761
1760,12.0,120.0,210.0,-0.694113041460779
1761,15.0,120.0,210.0,-0.562339371782776
1762,20.0,120.0,210.0,-0.432313588452072
1763,30.0,120.0,210.0,-0.289625651972779
1764,1.0,135.0,210.0,7093185.06905137
1765,2.0,135.0,210.0,1717.16332626252
1766,3.0,135.0,210.0,10.0109297713841
1767,4.0,135.0,210.0,-1.72726252938757
1768,5.0,135.0,210.0,-1.63533181002146
1769,6.0,135.0,210.0,-1.37429821694316
1770,7.0,135.0,210.0,-1.18181346793695
1771,8.0,135.0,210.0,-1.03810329965902
1772,9.0,135.0,210.0,-0.92639254956689
1773,10.0,135.0,210.0,-0.836826970467334
1774,12.0,135.0,210.0,-0.702013214391165
1775,15.0,135.0,210.0,-0.567171147929361
1776,20.0,135.0,210.0,-0.434870666273408
1777,30.0,135.0,210.0,-0.298489302291155
1778,1.0,150.0,210.0,7093202.04001999
1779,2.0,150.0,210.0,1734.95320431713
1780,3.0,150.0,210.0,13.6856319860595
1781,4.0,150.0,210.0,-1.46215197964111
1782,5.0,150.0,210.0,-1.69203695253894
1783,6.0,150.0,210.0,-1.43120006973856
1784,7.0,150.0,210.0,-1.22270729679985
1785,8.0,150.0,210.0,-1.06795677039225
1786,9.0,150.0,210.0,-0.949082712673999
1787,10.0,150.0,210.0,-0.854691301616261
1788,12.0,150.0,210.0,-0.714070898019053
1789,15.0,150.0,210.0,-0.575137547978805
1790,20.0,150.0,210.0,-0.440554683504478
1791,30.0,150.0,210.0,-0.302166515574451
1792,1.0,165.0,210.0,7093253.90885644
1793,2.0,165.0,210.0,1928.77249829091
1794,3.0,165.0,210.0,82.2483432180542
1795,4.0,165.0,210.0,4.49328958734236
1796,5.0,165.0,210.0,-1.45254572931978
1797,6.0,165.0,210.0,-1.49944038285582
1798,7.0,165.0,210.0,-1.28073157110377
1799,8.0,165.0,210.0,-1.10869827755269
1800,9.0,165.0,210.0,-0.97879771804135
1801,10.0,165.0,210.0,-0.877394549300608
1802,12.0,165.0,210.0,-0.728855459890193
