,Radius,Theta,Phi,"('OPT', 'INT.EN.')",LMP,Coulomb,Delta.Ener.
1225,10.0,90.0,0.0,-1.7222507117803616,-0.736836253676164,-1.4399645352219879,0.9854144581041976
1226,12.0,90.0,0.0,-1.3474822760545069,-0.613363085942308,-1.1999704460183234,0.7341191901121988
1227,15.0,90.0,0.0,-1.0359653628984231,-0.492068082016945,-0.9599763568146586,0.5438972808814782
1228,20.0,90.0,0.0,-0.7507386133293039,-0.375606795387896,-0.7199822676109939,0.37513181794140793
1229,30.0,90.0,0.0,-0.483400465662271,-0.23618391699500502,-0.4799881784073293,0.247216548667266
1230,3.5,90.0,30.0,-1.2004169144383925,-1.94769384144054,-4.114184386348537,0.7472769270021475
1231,4.0,90.0,30.0,-2.6530470391917333,-1.7452458702919,-3.59991133805497,0.9078011688998333
1232,4.5,90.0,30.0,-3.1358082413644297,-1.5757698895615402,-3.1999211893821955,1.5600383518028895
1233,5.0,90.0,30.0,-3.3185929608262086,-1.4328234906407198,-2.8799290704439757,1.8857694701854888
1234,5.5,90.0,30.0,-3.25510037803906,-1.31136731674194,-2.618117336767251,1.9437330612971202
1235,6.0,90.0,30.0,-3.0872598987152737,-1.2073915496491598,-2.3999408920366467,1.8798683490661139
1236,7.0,90.0,30.0,-2.6752821321060765,-1.03976739441504,-2.0570921931742685,1.6355147376910364
1237,8.0,90.0,30.0,-2.226463607395999,-0.9114798905305551,-1.799955669027485,1.3149837168654441
1238,9.0,90.0,30.0,-1.8777250365892544,-0.810753895607332,-1.5999605946910977,1.0669711409819223
1239,10.0,90.0,30.0,-1.6397514819873322,-0.729918655197699,-1.4399645352219879,0.9098328267896332
1240,12.0,90.0,30.0,-1.3241466757754097,-0.608962323950584,-1.1999704460183234,0.7151843518248256
1241,15.0,90.0,30.0,-1.0153579380821611,-0.489744696780807,-0.9599763568146586,0.5256132413013541
1242,20.0,90.0,30.0,-0.7414698084357951,-0.37517778138878705,-0.7199822676109939,0.3662920270470081
1243,3.0,90.0,45.0,-1.2604026407352649,-2.1377931698342203,-4.7998817840732935,0.8773905290989554
1244,3.5,90.0,45.0,-3.1001500193488027,-1.89875883029136,-4.114184386348537,1.2013911890574427
1245,4.0,90.0,45.0,-3.6234709216587366,-1.7027781762716698,-3.59991133805497,1.9206927453870668
1246,4.5,90.0,45.0,-3.5696387128882634,-1.5395868569024802,-3.1999211893821955,2.030051855985783
1247,5.0,90.0,45.0,-3.3951863456823053,-1.40220115012124,-2.8799290704439757,1.9929851955610653
1248,5.5,90.0,45.0,-3.156575065037032,-1.2854499289702601,-2.618117336767251,1.8711251360667718
1249,6.0,90.0,45.0,-2.9100125820223184,-1.18537259719895,-2.3999408920366467,1.7246399848233684
1250,7.0,90.0,45.0,-2.4579843491555953,-1.02358542087249,-2.0570921931742685,1.4343989282831053
1251,8.0,90.0,45.0,-2.043454881084472,-0.899265471551979,-1.799955669027485,1.1441894095324932
1252,9.0,90.0,45.0,-1.7699409025553905,-0.8012986786056,-1.5999605946910977,0.9686422239497905
1253,10.0,90.0,45.0,-1.5683066056553798,-0.722436520749567,-1.4399645352219879,0.8458700849058128
1254,12.0,90.0,45.0,-1.283923365517694,-0.6040292196709761,-1.1999704460183234,0.6798941458467179
1255,15.0,90.0,45.0,-1.0130677815759557,-0.48687826114585897,-0.9599763568146586,0.5261895204300967
1256,20.0,90.0,45.0,-0.7501477588994021,-0.37397484775981,-0.7199822676109939,0.3761729111395921
1257,30.0,90.0,45.0,-0.4949551956924552,-0.257205162606539,-0.4799881784073293,0.23775003308591625
1258,3.0,90.0,60.0,-2.836540560831054,-2.08379255350091,-4.7998817840732935,0.752748007330144
1259,3.5,90.0,60.0,-3.6669715712523616,-1.8498994498545,-4.114184386348537,1.8170721213978616
1260,4.0,90.0,60.0,-3.7021731862114393,-1.65987168875079,-3.59991133805497,2.0423014974606493
1261,4.5,90.0,60.0,-3.4947185126184195,-1.50246902208516,-3.1999211893821955,1.9922494905332595
1262,5.0,90.0,60.0,-3.2148942980275024,-1.37027683118158,-2.8799290704439757,1.8446174668459223
1263,5.5,90.0,60.0,-2.9164055379769707,-1.2580009578658602,-2.618117336767251,1.6584045801111105
1264,6.0,90.0,60.0,-2.6516373778285924,-1.16170527966887,-2.3999408920366467,1.4899320981597224
1265,7.0,90.0,60.0,-2.202592078865564,-1.00573470045029,-2.0570921931742685,1.196857378415274
1266,8.0,90.0,60.0,-1.8989487802500664,-0.8854972729017858,-1.799955669027485,1.0134515073482806
1267,9.0,90.0,60.0,-1.6769243904345783,-0.7904421376417329,-1.5999605946910977,0.8864822527928454
1268,10.0,90.0,60.0,-1.5023288260308618,-0.7137021161236279,-1.4399645352219879,0.7886267099072339
1269,12.0,90.0,60.0,-1.2444458268291785,-0.598075325516666,-1.1999704460183234,0.6463705013125125
1270,15.0,90.0,60.0,-0.9904246784135466,-0.48315623256815293,-0.9599763568146586,0.5072684458453938
1271,20.0,90.0,60.0,-0.7376499230485933,-0.371847077226717,-0.7199822676109939,0.36580284582187633
1272,3.0,90.0,90.0,-3.63231628745416,-1.99670991764626,-4.7998817840732935,1.6356063698079
1273,3.5,90.0,90.0,-3.5990258777965214,-1.77070603862273,-4.114184386348537,1.8283198391737914
1274,4.0,90.0,90.0,-3.3134524905472063,-1.58935396937876,-3.59991133805497,1.7240985211684463
1275,4.5,90.0,90.0,-3.0906329432109487,-1.44034007439517,-3.1999211893821955,1.6502928688157787
1276,5.0,90.0,90.0,-2.852335330931965,-1.3157673225964799,-2.8799290704439757,1.5365680083354851
1277,5.5,90.0,90.0,-2.62395291914072,-1.21019048173977,-2.618117336767251,1.41376243740095
1278,6.0,90.0,90.0,-2.4122840508462104,-1.11968609361653,-2.3999408920366467,1.2925979572296804
1279,7.0,90.0,90.0,-2.03544435517324,-0.972932906991934,-2.0570921931742685,1.062511448181306
1280,8.0,90.0,90.0,-1.771315610891179,-0.8594511733204441,-1.799955669027485,0.9118644375707349
1281,9.0,90.0,90.0,-1.5545213800833153,-0.7693978478333751,-1.5999605946910977,0.7851235322499402
1282,10.0,90.0,90.0,-1.400691803963127,-0.696418875759701,-1.4399645352219879,0.7042729282034261
1283,12.0,90.0,90.0,-1.1697575083853735,-0.585895431556079,-1.1999704460183234,0.5838620768292945
1284,15.0,90.0,90.0,-0.9369109081671922,-0.475230703014927,-0.9599763568146586,0.46168020515226527
1285,20.0,90.0,90.0,-0.7204734567239939,-0.36698854970079997,-0.7199822676109939,0.3534849070231939
1286,30.0,90.0,90.0,-0.482403244557645,-0.22014822482986202,-0.4799881784073293,0.262255019727783
1287,3.0,90.0,120.0,-3.2751014787500026,-1.94124194790221,-4.7998817840732935,1.3338595308477925
1288,3.5,90.0,120.0,-3.4473990824189973,-1.72004071201671,-4.114184386348537,1.7273583704022872
1289,4.0,90.0,120.0,-3.2954608418476714,-1.54367852472888,-3.59991133805497,1.7517823171187914
1290,4.5,90.0,120.0,-3.0401622195422533,-1.3994277523150802,-3.1999211893821955,1.640734467227173
1291,5.0,90.0,120.0,-2.7961947149815387,-1.27920942908854,-2.8799290704439757,1.5169852858929986
1292,5.5,90.0,120.0,-2.5732533286682155,-1.17752196482408,-2.618117336767251,1.3957313638441355
1293,6.0,90.0,120.0,-2.4134623909412767,-1.09044909422671,-2.3999408920366467,1.3230132967145667
1294,7.0,90.0,120.0,-2.062648712490045,-0.9493397858061751,-2.0570921931742685,1.11330892668387
1295,8.0,90.0,120.0,-1.7629414456241648,-0.8401866690012041,-1.799955669027485,0.9227547766229607
1296,9.0,90.0,120.0,-1.5556301052856725,-0.7534818733838199,-1.5999605946910977,0.8021482319018526
1297,10.0,90.0,120.0,-1.3749453755626746,-0.6831296550383671,-1.4399645352219879,0.6918157205243075
1298,12.0,90.0,120.0,-1.166564189650671,-0.5763967777919791,-1.1999704460183234,0.590167411858692
1299,15.0,90.0,120.0,-0.9378143016911054,-0.46929859441914096,-0.9599763568146586,0.4685157072719644
1300,20.0,90.0,120.0,-0.7088521050573036,-0.36447617554029293,-0.7199822676109939,0.3443759295170106
1301,3.5,90.0,135.0,-3.3381555527703317,-1.7038017798026397,-4.114184386348537,1.634353772967692
1302,4.0,90.0,135.0,-3.2813171470843367,-1.52895652557495,-3.59991133805497,1.7523606215093868
1303,4.5,90.0,135.0,-3.0729106436992883,-1.3861393514716003,-3.1999211893821955,1.686771292227688
1304,5.0,90.0,135.0,-2.8622164736480045,-1.2672316587585,-2.8799290704439757,1.5949848148895045
1305,5.5,90.0,135.0,-2.6283850062900456,-1.16672125731554,-2.618117336767251,1.4616637489745055
1306,6.0,90.0,135.0,-2.4614816136308946,-1.08069547669325,-2.3999408920366467,1.3807861369376446
1307,7.0,90.0,135.0,-2.073217315497459,-0.9413333358866891,-2.0570921931742685,1.1318839796107698
1308,8.0,90.0,135.0,-1.7764975295576733,-0.833548094005402,-1.799955669027485,0.9429494355522713
1309,9.0,90.0,135.0,-1.5407054002062068,-0.747922584457448,-1.5999605946910977,0.7927828157487589
1310,10.0,90.0,135.0,-1.3788649280941172,-0.6784325736304461,-1.4399645352219879,0.7004323544636711
1311,12.0,90.0,135.0,-1.1431348951227849,-0.5729723313230101,-1.1999704460183234,0.5701625637997748
1312,15.0,90.0,135.0,-0.9151332957917476,-0.467106925445491,-0.9599763568146586,0.44802637034625664
1313,20.0,90.0,135.0,-0.6864914315956412,-0.36349332947295293,-0.7199822676109939,0.32299810212268826
1314,30.0,90.0,135.0,-0.4572167693404481,-0.24210274367580398,-0.4799881784073293,0.2151140256646441
1315,3.0,90.0,150.0,-2.7111090674370644,-1.91136392295508,-4.7998817840732935,0.7997451444819843
1316,3.5,90.0,150.0,-3.180279485721257,-1.69268814610056,-4.114184386348537,1.487591339620697
1317,4.0,90.0,150.0,-3.2263438614900224,-1.5188583339543,-3.59991133805497,1.7074855275357224
1318,4.5,90.0,150.0,-3.1177250045839173,-1.37699664321043,-3.1999211893821955,1.7407283613734874
1319,5.0,90.0,150.0,-2.9104667019601034,-1.25896192290773,-2.8799290704439757,1.6515047790523734
1320,15.0,90.0,150.0,-0.9304551701025048,-0.46531275811817496,-0.9599763568146586,0.4651424119843298
1321,20.0,90.0,150.0,-0.6998931698253728,-0.362269158703431,-0.7199822676109939,0.33762401112194174
1322,3.0,90.0,180.0,-1.9306926743229267,-1.90197668391761,-4.7998817840732935,0.028715990405316694
1323,3.5,90.0,180.0,-2.6931478111364413,-1.6840856219850902,-4.114184386348537,1.0090621891513512
1324,4.0,90.0,180.0,-3.0777556119282963,-1.51102950668924,-3.59991133805497,1.5667261052390562
1325,4.5,90.0,180.0,-3.1257873110444043,-1.3698931307165603,-3.1999211893821955,1.755894180327844
1326,5.0,90.0,180.0,-2.956163119921257,-1.25251978781897,-2.8799290704439757,1.703643332102287
1327,5.5,90.0,180.0,-2.72113535023891,-1.1533883903513702,-2.618117336767251,1.56774695988754
1328,6.0,90.0,180.0,-2.464672437083209,-1.06859197740523,-2.3999408920366467,1.396080459677979
1329,7.0,90.0,180.0,-2.1043169419062906,-0.9312874463575029,-2.0570921931742685,1.1730294955487877
1330,8.0,90.0,180.0,-1.7661474530286796,-0.825118074934933,-1.799955669027485,0.9410293780937465
1331,9.0,90.0,180.0,-1.544161371399241,-0.7407652505451401,-1.5999605946910977,0.803396120854101
1332,10.0,90.0,180.0,-1.383122892308165,-0.6722824577172309,-1.4399645352219879,0.7108404345909342
1333,12.0,90.0,180.0,-1.1315901271846087,-0.5682580910859479,-1.1999704460183234,0.5633320360986608
1334,15.0,90.0,180.0,-0.9049987960315776,-0.46360018173741296,-0.9599763568146586,0.44139861429416466
1335,20.0,90.0,180.0,-0.6985827946482459,-0.360617881964152,-0.7199822676109939,0.3379649126840939
1336,30.0,90.0,180.0,-0.4717045738470915,-0.220172888896452,-0.4799881784073293,0.2515316849506395
1337,3.0,90.0,210.0,-2.7331208664436417,-1.91136392295509,-4.7998817840732935,0.8217569434885517
1338,4.0,90.0,210.0,-3.218235962354811,-1.5188583339543,-3.59991133805497,1.6993776284005109
1339,4.5,90.0,210.0,-3.116828751324647,-1.37699664321043,-3.1999211893821955,1.739832108114217
1340,5.0,90.0,210.0,-2.8965035492983593,-1.25896192290773,-2.8799290704439757,1.6375416263906293
1341,5.5,90.0,210.0,-2.6453038624240435,-1.15923613490841,-2.618117336767251,1.4860677275156335
1342,6.0,90.0,210.0,-2.3992996590895928,-1.0739095389633102,-2.3999408920366467,1.3253901201262825
1343,7.0,90.0,210.0,-2.108670709247235,-0.9357179530536149,-2.0570921931742685,1.1729527561936202
1344,8.0,90.0,210.0,-1.7119308698202076,-0.828852619399832,-1.799955669027485,0.8830782504203756
1345,9.0,90.0,210.0,-1.5152753014444895,-0.743953592372416,-1.5999605946910977,0.7713217090720735
1346,10.0,90.0,210.0,-1.3634788321905944,-0.67504198352427,-1.4399645352219879,0.6884368486663244
1347,12.0,90.0,210.0,-1.1195435214212919,-0.570421305081794,-1.1999704460183234,0.5491222163394979
1348,15.0,90.0,210.0,-0.8996381665892841,-0.46531275811817496,-0.9599763568146586,0.4343254084711091
1349,20.0,90.0,210.0,-0.6776954109300277,-0.362269158703431,-0.7199822676109939,0.3154262522265967
1350,3.0,90.0,225.0,-3.056533718645369,-1.92349847950526,-4.7998817840732935,1.1330352391401088
1351,3.5,90.0,225.0,-3.3237151423309115,-1.7038017798026397,-4.114184386348537,1.6199133625282718
1352,4.0,90.0,225.0,-3.2260262501949915,-1.52895652557495,-3.59991133805497,1.6970697246200415
1353,4.5,90.0,225.0,-3.058132270562055,-1.3861393514716003,-3.1999211893821955,1.6719929190904548
1354,5.0,90.0,225.0,-2.825453619021573,-1.2672316587585,-2.8799290704439757,1.5582219602630731
1355,5.5,90.0,225.0,-2.580713286602986,-1.16672125731554,-2.618117336767251,1.413992029287446
1356,6.0,90.0,225.0,-2.3244355741408067,-1.08069547669325,-2.3999408920366467,1.2437400974475568
1357,7.0,90.0,225.0,-1.9492947614853617,-0.9413333358866891,-2.0570921931742685,1.0079614255986726
1358,8.0,90.0,225.0,-1.6911075689204154,-0.833548094005402,-1.799955669027485,0.8575594749150134
1359,9.0,90.0,225.0,-1.5022082278883315,-0.747922584457448,-1.5999605946910977,0.7542856434308836
1360,10.0,90.0,225.0,-1.3554902168871197,-0.6784325736304461,-1.4399645352219879,0.6770576432566736
1361,12.0,90.0,225.0,-1.136620658024185,-0.5729723313230101,-1.1999704460183234,0.563648326701175
1362,15.0,90.0,225.0,-0.918864382267202,-0.467106925445491,-0.9599763568146586,0.45175745682171103
1363,20.0,90.0,225.0,-0.6980244795922772,-0.36349332947295293,-0.7199822676109939,0.33453115011932427
1364,30.0,90.0,225.0,-0.4717731764721975,-0.24210274367580398,-0.4799881784073293,0.22967043279639354
1365,3.0,90.0,240.0,-3.311138325432694,-1.94124194790221,-4.7998817840732935,1.3698963775304838
1366,3.5,90.0,240.0,-3.4093533361156005,-1.72004071201671,-4.114184386348537,1.6893126240988905
1367,4.0,90.0,240.0,-3.2208984223252632,-1.54367852472888,-3.59991133805497,1.6772198975963832
1368,4.5,90.0,240.0,-3.0348955020344874,-1.3994277523150802,-3.1999211893821955,1.6354677497194072
1369,5.0,90.0,240.0,-2.78096151441423,-1.27920942908854,-2.8799290704439757,1.5017520853256898
1370,5.5,90.0,240.0,-2.5452836347867556,-1.17752196482408,-2.618117336767251,1.3677616699626756
1371,6.0,90.0,240.0,-2.2897111598140327,-1.09044909422671,-2.3999408920366467,1.1992620655873227
1372,7.0,90.0,240.0,-1.9235682055586951,-0.9493397858061751,-2.0570921931742685,0.9742284197525201
1373,8.0,90.0,240.0,-1.6813415820724913,-0.8401866690012041,-1.799955669027485,0.8411549130712872
1374,9.0,90.0,240.0,-1.4987565424853528,-0.7534818733838191,-1.5999605946910977,0.7452746691015337
1375,10.0,90.0,240.0,-1.3548538459726842,-0.6831296550383671,-1.4399645352219879,0.6717241909343171
1376,12.0,90.0,240.0,-1.1211483809383935,-0.5763967777919791,-1.1999704460183234,0.5447516031464145
1377,15.0,90.0,240.0,-0.9219051703003059,-0.46929859441914096,-0.9599763568146586,0.452606575881165
1378,20.0,90.0,240.0,-0.6996483353796066,-0.36447617554029293,-0.7199822676109939,0.33517215983931364
1379,3.0,90.0,270.0,-3.6330944024775818,-1.99670991764626,-4.7998817840732935,1.6363844848313218
1380,3.5,90.0,270.0,-3.5518388255477475,-1.77070603862273,-4.114184386348537,1.7811327869250175
1381,4.0,90.0,270.0,-3.3626510955255067,-1.58935396937876,-3.59991133805497,1.7732971261467467
1382,4.5,90.0,270.0,-3.040188669008785,-1.44034007439517,-3.1999211893821955,1.599848594613615
1383,5.0,90.0,270.0,-2.742578265289921,-1.3157673225964799,-2.8799290704439757,1.4268109426934412
1384,5.5,90.0,270.0,-2.4711539334457484,-1.21019048173977,-2.618117336767251,1.2609634517059785
1385,6.0,90.0,270.0,-2.2555340671460726,-1.11968609361653,-2.3999408920366467,1.1358479735295426
1386,7.0,90.0,270.0,-1.9419938677019672,-0.972932906991935,-2.0570921931742685,0.9690609607100322
1387,8.0,90.0,270.0,-1.7112444490048802,-0.8594511733204441,-1.799955669027485,0.8517932756844361
1388,9.0,90.0,270.0,-1.5318221697671106,-0.769397847833374,-1.5999605946910977,0.7624243219337367
1389,10.0,90.0,270.0,-1.3864948565133093,-0.696418875759701,-1.4399645352219879,0.6900759807536083
1390,12.0,90.0,270.0,-1.165897467155446,-0.585895431556079,-1.1999704460183234,0.580002035599367
1391,15.0,90.0,270.0,-0.9230098682164679,-0.475230703014927,-0.9599763568146586,0.44777916520154093
1392,20.0,90.0,270.0,-0.6937070122403384,-0.36698854970079997,-0.7199822676109939,0.3267184625395384
1393,30.0,90.0,270.0,-0.4596641096977692,-0.22014822482986202,-0.4799881784073293,0.2395158848679072
1394,3.0,90.0,300.0,-2.8729358794334985,-2.08379255350091,-4.7998817840732935,0.7891433259325886
1395,3.5,90.0,300.0,-3.6994720316542953,-1.8498994498545,-4.114184386348537,1.8495725817997952
1396,4.0,90.0,300.0,-3.614938508573687,-1.65987168875079,-3.59991133805497,1.955066819822897
1397,4.5,90.0,300.0,-3.3928241579160385,-1.50246902208516,-3.1999211893821955,1.8903551358308786
1398,5.0,90.0,300.0,-3.1198881356176567,-1.37027683118158,-2.8799290704439757,1.7496113044360766
1399,5.5,90.0,300.0,-2.861622555214127,-1.2580009578658602,-2.618117336767251,1.6036215973482666
1400,6.0,90.0,300.0,-2.6096183800400468,-1.16170527966887,-2.3999408920366467,1.4479131003711767
1401,7.0,90.0,300.0,-2.169484910682513,-1.00573470045029,-2.0570921931742685,1.1637502102322232
1402,8.0,90.0,300.0,-1.8736007591978705,-0.8854972729017858,-1.799955669027485,0.9881034862960847
1403,9.0,90.0,300.0,-1.6544712554023135,-0.7904421376417329,-1.5999605946910977,0.8640291177605807
1404,10.0,90.0,300.0,-1.4839681256307813,-0.7137021161236279,-1.4399645352219879,0.7702660095071534
1405,12.0,90.0,300.0,-1.2320778056164272,-0.598075325516666,-1.1999704460183234,0.6340024800997612
1406,15.0,90.0,300.0,-0.9822522039394244,-0.48315623256815293,-0.9599763568146586,0.49909597137127143
1407,20.0,90.0,300.0,-0.7347278147535691,-0.371847077226717,-0.7199822676109939,0.36288073752685207
1408,3.0,90.0,315.0,-1.251721016735246,-2.1377931698342203,-4.7998817840732935,0.8860721530989744
1409,3.5,90.0,315.0,-3.059374203661718,-1.89875883029136,-4.114184386348537,1.1606153733703581
1410,4.0,90.0,315.0,-3.5496206349926065,-1.7027781762716698,-3.59991133805497,1.8468424587209367
1411,4.5,90.0,315.0,-3.508556430319004,-1.5395868569024802,-3.1999211893821955,1.9689695734165238
1412,5.0,90.0,315.0,-3.344932695399621,-1.40220115012124,-2.8799290704439757,1.942731545278381
1413,5.5,90.0,315.0,-3.1180434675952715,-1.2854499289702601,-2.618117336767251,1.8325935386250114
1414,6.0,90.0,315.0,-2.884942141594365,-1.18537259719895,-2.3999408920366467,1.6995695443954149
1415,7.0,90.0,315.0,-2.440754649196606,-1.02358542087249,-2.0570921931742685,1.417169228324116
1416,8.0,90.0,315.0,-2.026591936188197,-0.899265471551979,-1.799955669027485,1.127326464636218
1417,9.0,90.0,315.0,-1.7566541297092044,-0.8012986786056,-1.5999605946910977,0.9553554511036044
1418,10.0,90.0,315.0,-1.5569363688227895,-0.722436520749567,-1.4399645352219879,0.8344998480732225
1419,12.0,90.0,315.0,-1.254476847134356,-0.6040292196709761,-1.1999704460183234,0.6504476274633798
1420,15.0,90.0,315.0,-0.9873258675470424,-0.48687826114585897,-0.9599763568146586,0.5004476064011835
1421,20.0,90.0,315.0,-0.7281436960911378,-0.37397484775981,-0.7199822676109939,0.35416884833132783
1422,30.0,90.0,315.0,-0.4746445654636773,-0.257205162606539,-0.4799881784073293,0.2174394028571383
1423,4.5,105.0,0.0,-0.417161924768152,-1.71947671450479,-3.1999211893821955,1.302314789736638
1424,7.0,105.0,0.0,-2.776770683412906,-1.0831287977275699,-2.0570921931742685,1.693641885685336
1425,8.0,105.0,0.0,-2.305624108965276,-0.9403724726934459,-1.799955669027485,1.3652516362718299
1426,9.0,105.0,0.0,-1.9272919776121853,-0.8308086409883649,-1.5999605946910977,1.0964833366238205
1427,10.0,105.0,0.0,-1.6744065780294477,-0.7443273800722091,-1.4399645352219879,0.9300791979572386
1428,12.0,105.0,0.0,-1.3395096066269616,-0.617017400741698,-1.1999704460183234,0.7224922058852636
1429,15.0,105.0,0.0,-1.0417933995922797,-0.49355058348843894,-0.9599763568146586,0.5482428161038407
1430,20.0,105.0,0.0,-0.7621698227121669,-0.376218629258416,-0.7199822676109939,0.38595119345375095
1431,3.0,105.0,30.0,0.10935987464836217,-2.31531332734132,-4.7998817840732935,2.424673201989682
1432,3.5,105.0,30.0,-2.1928108046631682,-2.05743172067697,-4.114184386348537,0.13537908398619836
1433,4.0,105.0,30.0,-3.2466225890893843,-1.83554820595496,-3.59991133805497,1.4110743831344243
1434,4.5,105.0,30.0,-3.5137075239217666,-1.64716834542452,-3.1999211893821955,1.8665391784972465
1435,5.0,105.0,30.0,-3.49594801011699,-1.48833815687228,-2.8799290704439757,2.00760985324471
1436,5.5,105.0,30.0,-3.3099266051322047,-1.35436551467606,-2.618117336767251,1.9555610904561447
1437,6.0,105.0,30.0,-3.0596704077652253,-1.24079179107208,-2.3999408920366467,1.8188786166931452
1438,8.0,105.0,30.0,-2.1231081863006693,-0.924558128251152,-1.799955669027485,1.1985500580495172
1439,9.0,105.0,30.0,-1.8210778126594958,-0.8193318854961251,-1.5999605946910977,1.0017459271633706
1440,10.0,105.0,30.0,-1.6065330518904375,-0.7356996103030551,-1.4399645352219879,0.8708334415873824
1441,12.0,105.0,30.0,-1.289261882986466,-0.6117691797962329,-1.1999704460183234,0.677492703190233
1442,15.0,105.0,30.0,-1.0248935533345502,-0.490839221281862,-0.9599763568146586,0.5340543320526883
1443,20.0,105.0,30.0,-0.7382903811158029,-0.3755827627072729,-0.7199822676109939,0.36270761840853
1444,3.0,105.0,45.0,-2.048657099443517,-2.21223814933112,-4.7998817840732935,0.16358104988760314
1445,3.5,105.0,45.0,-3.393914295022114,-1.96599394763308,-4.114184386348537,1.4279203473890338
1446,4.0,105.0,45.0,-3.760758198252006,-1.75930560764064,-3.59991133805497,2.001452590611366
1447,4.5,105.0,45.0,-3.658860755054775,-1.58533505153182,-3.1999211893821955,2.0735257035229546
1448,5.0,105.0,45.0,-3.4148575736435305,-1.4385586476281398,-2.8799290704439757,1.9762989260153907
1449,5.5,105.0,45.0,-3.1353263576529566,-1.3141506898368,-2.618117336767251,1.8211756678161566
1450,6.0,105.0,45.0,-2.8616762568854033,-1.20802225050514,-2.3999408920366467,1.6536540063802634
1451,7.0,105.0,45.0,-2.354889025373268,-1.03785275418222,-2.0570921931742685,1.317036271191048
1452,8.0,105.0,45.0,-1.9888404483681368,-0.9084556555757959,-1.799955669027485,1.080384792792341
1453,9.0,105.0,45.0,-1.7374910036305664,-0.807356636759248,-1.5999605946910977,0.9301343668713185
1454,10.0,105.0,45.0,-1.5454851345784846,-0.7265139577748071,-1.4399645352219879,0.8189711768036775
1455,12.0,105.0,45.0,-1.270708762709546,-0.605971303906479,-1.1999704460183234,0.6647374588030669
1456,15.0,105.0,45.0,-0.9843028811992554,-0.48758857043496295,-0.9599763568146586,0.4967143107642924
1457,20.0,105.0,45.0,-0.7474040294036968,-0.374225424568331,-0.7199822676109939,0.37317860483536575
1458,3.0,105.0,60.0,-3.2438238517788704,-2.12154938501728,-4.7998817840732935,1.1222744667615903
1459,3.5,105.0,60.0,-3.8047751430785866,-1.88475867348877,-4.114184386348537,1.9200164695898165
1460,4.5,105.0,60.0,-3.4996011577350146,-1.52725797751847,-3.1999211893821955,1.9723431802165445
1461,5.0,105.0,60.0,-3.2033994901903498,-1.39034835314463,-2.8799290704439757,1.8130511370457199
1462,8.0,105.0,60.0,-1.8824375887779752,-0.890772436348453,-1.799955669027485,0.9916651524295221
1463,9.0,105.0,60.0,-1.6639624344606998,-0.7938786599991942,-1.5999605946910977,0.8700837744615056
1464,10.0,105.0,60.0,-1.491813282507792,-0.7159625168800071,-1.4399645352219879,0.775850765627785
1465,12.0,105.0,60.0,-1.2373027509202077,-0.599068250495447,-1.1999704460183234,0.6382345004247607
1466,15.0,105.0,60.0,-0.9870242320503166,-0.4834525094717921,-0.9599763568146586,0.5035717225785246
1467,20.0,105.0,60.0,-0.7364862145186635,-0.37197850134719995,-0.7199822676109939,0.3645077131714635
1468,3.0,105.0,90.0,-3.59467863302416,-1.99304694431741,-4.7998817840732935,1.6016316887067499
1469,3.5,105.0,90.0,-3.5889437164114497,-1.76856926794279,-4.114184386348537,1.8203744484686597
1470,4.0,105.0,90.0,-3.3862049991512317,-1.5879992514808703,-3.59991133805497,1.7982057476703615
1471,4.5,105.0,90.0,-3.1119365196391295,-1.43933821753684,-3.1999211893821955,1.6725983021022894
1472,5.0,105.0,90.0,-2.8744023200742967,-1.31489396647836,-2.8799290704439757,1.5595083535959366
1473,5.5,105.0,90.0,-2.6593656019358605,-1.20933912795273,-2.618117336767251,1.4500264739831306
1474,6.0,105.0,90.0,-2.454747900374059,-1.11881409484764,-2.3999408920366467,1.3359338055264192
1475,7.0,105.0,90.0,-2.064777236086229,-0.9720022177301391,-2.0570921931742685,1.09277501835609
1476,8.0,105.0,90.0,-1.7818777620777837,-0.858496814758773,-1.799955669027485,0.9233809473190107
1477,9.0,105.0,90.0,-1.5791842211583569,-0.7684607355329871,-1.5999605946910977,0.8107234856253698
1478,10.0,105.0,90.0,-1.4218211540428456,-0.695528879952777,-1.4399645352219879,0.7262922740900686
1479,12.0,105.0,90.0,-1.188060575070267,-0.585146046522107,-1.1999704460183234,0.6029145285481601
1480,15.0,105.0,90.0,-0.9541737134968572,-0.47473019956684903,-0.9599763568146586,0.47944351393000817
1481,20.0,105.0,90.0,-0.7189202906774881,-0.366902494154146,-0.7199822676109939,0.3520177965233421
1482,3.0,105.0,120.0,-3.1140225989111068,-1.9195477211287,-4.7998817840732935,1.1944748777824068
1483,3.5,105.0,120.0,-3.3507022085723293,-1.7016294988520402,-4.114184386348537,1.649072709720289
1484,4.0,105.0,120.0,-3.2642874671364552,-1.5281472247467602,-3.59991133805497,1.736140242389695
1485,4.5,105.0,120.0,-3.0721741376000864,-1.3863181325104499,-3.1999211893821955,1.6858560050896365
1486,5.0,105.0,120.0,-2.81615257951853,-1.26809809000213,-2.8799290704439757,1.5480544895164
1487,5.5,105.0,120.0,-2.5941922643542057,-1.1680476102958899,-2.618117336767251,1.4261446540583158
1488,6.0,105.0,120.0,-2.4243668912931757,-1.0823160729191998,-2.3999408920366467,1.3420508183739759
