LAMMPS data file via write_data, version 16 Mar 2018, timestep = 0

80 atoms
4 atom types
40 bonds
2 bond types
20 angles
1 angle types

-4.0000000000000000e+01 4.0000000000000000e+01 xlo xhi
-4.0000000000000000e+01 4.0000000000000000e+01 ylo yhi
-4.0000000000000000e+01 4.0000000000000000e+01 zlo zhi

Masses

1 86.8
2 67
3 15
4 29

Bond Coeffs # harmonic

1 200 2.68975
2 200 3.04931

Angle Coeffs # harmonic

1 200 144.187

Atoms # full

44 8 4 2.7382000000000001e-01 5.1463562099717830e-01 -2.9304075929707540e+01 3.1401659060812300e+01 0 0 0
45 9 2 4.0867500000000001e-01 -1.9204690948819273e+01 1.1313261967369028e+01 1.2875148979945168e+01 0 0 0
46 9 3 3.1750499999999998e-01 -2.0961627672758873e+01 1.1067355695168358e+01 1.0853404330355671e+01 0 0 0
47 9 4 2.7382000000000001e-01 -1.7107703153545526e+01 1.3135407833884020e+01 1.4111965044063147e+01 0 0 0
48 10 2 4.0867500000000001e-01 -5.3758364215637036e+00 1.5792941459535763e+00 -1.6507158033094523e+01 0 0 0
49 10 3 3.1750499999999998e-01 -4.3366681995488987e+00 3.6464166808058387e+00 -1.5135341060229866e+01 0 0 0
50 10 4 2.7382000000000001e-01 -4.6955135834609489e+00 -7.8767509442026951e-01 -1.8290947482532115e+01 0 0 0
51 11 2 4.0867500000000001e-01 1.6149685205440147e+01 -1.1082471963503863e+01 -4.0090890844826292e+00 0 0 0
52 11 3 3.1750499999999998e-01 1.8834293679713948e+01 -1.1231629283871333e+01 -3.9357582695608859e+00 0 0 0
53 11 4 2.7382000000000001e-01 1.3579420694484245e+01 -1.2629163771117405e+01 -3.5103184509978882e+00 0 0 0
54 12 2 4.0867500000000001e-01 -1.6086661706886126e+01 -3.0801596669283995e+01 1.6398987177512272e+01 0 0 0
55 12 3 3.1750499999999998e-01 -1.4437672135600312e+01 -2.8676642480845153e+01 1.6386696302610929e+01 0 0 0
56 12 4 2.7382000000000001e-01 -1.6447351488349511e+01 -3.3637116209780608e+01 1.7436782516610872e+01 0 0 0
57 13 2 4.0867500000000001e-01 2.6814155193002067e+00 2.3115906406336382e+01 3.8613836913063693e+01 0 0 0
58 13 3 3.1750499999999998e-01 1.8090996952236233e+00 2.2181844998650014e+01 -3.9019447564420865e+01 0 0 1
59 13 4 2.7382000000000001e-01 4.4954918952197094e+00 2.2523742054795953e+01 3.6246189212931668e+01 0 0 0
60 14 2 4.0867500000000001e-01 1.8070935013371130e+01 -1.5241367055049048e+01 -3.3552003918364491e+01 0 0 0
61 14 3 3.1750499999999998e-01 1.8819229506793626e+01 -1.7583257001485087e+01 -3.2460970094565070e+01 0 0 0
62 14 4 2.7382000000000001e-01 1.5713719862289880e+01 -1.3690560028590596e+01 -3.4685944678300864e+01 0 0 0
63 15 2 4.0867500000000001e-01 1.0559691073089446e+01 9.8190031559308135e+00 2.4813971828998820e+01 0 0 0
64 15 3 3.1750499999999998e-01 1.1849581644580484e+01 1.1933628825096429e+01 2.5862441460253535e+01 0 0 0
65 15 4 2.7382000000000001e-01 1.0864283772420540e+01 6.9112969694873456e+00 2.3977458009819738e+01 0 0 0
66 16 2 4.0867500000000001e-01 -4.4153487049116826e+00 -2.5730065716280702e+01 1.0721991364501324e+01 0 0 0
67 16 3 3.1750499999999998e-01 -6.1931166869918179e+00 -2.3731536221823248e+01 1.0438850345831542e+01 0 0 0
68 16 4 2.7382000000000001e-01 -1.7766111031632827e+00 -2.6519050649375341e+01 1.2011120525335778e+01 0 0 0
69 17 2 4.0867500000000001e-01 7.3032842473859538e-01 -9.0164451345736687e+00 -6.0266873173966715e+00 0 0 0
70 17 3 3.1750499999999998e-01 -1.3792786505199202e+00 -7.4021263450460664e+00 -6.4489204385233174e+00 0 0 0
71 17 4 2.7382000000000001e-01 1.8182451088915643e+00 -1.1242328086708845e+01 -4.2634035283880527e+00 0 0 0
72 18 2 4.0867500000000001e-01 -1.7765041750158357e+01 7.0021316965718219e+00 1.2352827517553099e+01 0 0 0
73 18 3 3.1750499999999998e-01 -1.5221332709986035e+01 7.6051036381624524e+00 1.1719805297264557e+01 0 0 0
74 18 4 2.7382000000000001e-01 -1.9576280905212162e+01 4.8440391177412279e+00 1.3497089940794066e+01 0 0 0
75 19 2 4.0867500000000001e-01 -1.4919431096156739e+00 -2.9699860167658212e+00 3.0313134644756889e+01 0 0 0
76 19 3 3.1750499999999998e-01 -3.4384465960657913e+00 -1.1211110599057146e+00 3.0147202291335162e+01 0 0 0
77 19 4 2.7382000000000001e-01 -7.3925672771930651e-01 -5.6565090898493740e+00 3.1522822347076154e+01 0 0 0
78 20 2 4.0867500000000001e-01 -3.9760602289106878e+01 -3.2928935542819282e+01 -3.8595783859496905e+01 0 0 0
79 20 3 3.1750499999999998e-01 -3.8567716615738270e+01 -3.0936823873812322e+01 -3.9953452023393091e+01 0 0 0
80 20 4 2.7382000000000001e-01 3.9286391113159375e+01 -3.3814635445998057e+01 -3.5847220333756582e+01 -1 0 0

Velocities

1 0.0000000000000000e+00 0.0000000000000000e+00 0.0000000000000000e+00
2 0.0000000000000000e+00 0.0000000000000000e+00 0.0000000000000000e+00
3 0.0000000000000000e+00 0.0000000000000000e+00 0.0000000000000000e+00
4 0.0000000000000000e+00 0.0000000000000000e+00 0.0000000000000000e+00
5 0.0000000000000000e+00 0.0000000000000000e+00 0.0000000000000000e+00
6 0.0000000000000000e+00 0.0000000000000000e+00 0.0000000000000000e+00
7 0.0000000000000000e+00 0.0000000000000000e+00 0.0000000000000000e+00
8 0.0000000000000000e+00 0.0000000000000000e+00 0.0000000000000000e+00
9 0.0000000000000000e+00 0.0000000000000000e+00 0.0000000000000000e+00
10 0.0000000000000000e+00 0.0000000000000000e+00 0.0000000000000000e+00
11 0.0000000000000000e+00 0.0000000000000000e+00 0.0000000000000000e+00
12 0.0000000000000000e+00 0.0000000000000000e+00 0.0000000000000000e+00
13 0.0000000000000000e+00 0.0000000000000000e+00 0.0000000000000000e+00
14 0.0000000000000000e+00 0.0000000000000000e+00 0.0000000000000000e+00
15 0.0000000000000000e+00 0.0000000000000000e+00 0.0000000000000000e+00
16 0.0000000000000000e+00 0.0000000000000000e+00 0.0000000000000000e+00
17 0.0000000000000000e+00 0.0000000000000000e+00 0.0000000000000000e+00
18 0.0000000000000000e+00 0.0000000000000000e+00 0.0000000000000000e+00
19 0.0000000000000000e+00 0.0000000000000000e+00 0.0000000000000000e+00
20 0.0000000000000000e+00 0.0000000000000000e+00 0.0000000000000000e+00
21 0.0000000000000000e+00 0.0000000000000000e+00 0.0000000000000000e+00
22 0.0000000000000000e+00 0.0000000000000000e+00 0.0000000000000000e+00
23 0.0000000000000000e+00 0.0000000000000000e+00 0.0000000000000000e+00
24 0.0000000000000000e+00 0.0000000000000000e+00 0.0000000000000000e+00
25 0.0000000000000000e+00 0.0000000000000000e+00 0.0000000000000000e+00
26 0.0000000000000000e+00 0.0000000000000000e+00 0.0000000000000000e+00
27 0.0000000000000000e+00 0.0000000000000000e+00 0.0000000000000000e+00
28 0.0000000000000000e+00 0.0000000000000000e+00 0.0000000000000000e+00
29 0.0000000000000000e+00 0.0000000000000000e+00 0.0000000000000000e+00
30 0.0000000000000000e+00 0.0000000000000000e+00 0.0000000000000000e+00
31 0.0000000000000000e+00 0.0000000000000000e+00 0.0000000000000000e+00
32 0.0000000000000000e+00 0.0000000000000000e+00 0.0000000000000000e+00
33 0.0000000000000000e+00 0.0000000000000000e+00 0.0000000000000000e+00
34 0.0000000000000000e+00 0.0000000000000000e+00 0.0000000000000000e+00
35 0.0000000000000000e+00 0.0000000000000000e+00 0.0000000000000000e+00
36 0.0000000000000000e+00 0.0000000000000000e+00 0.0000000000000000e+00
37 0.0000000000000000e+00 0.0000000000000000e+00 0.0000000000000000e+00
38 0.0000000000000000e+00 0.0000000000000000e+00 0.0000000000000000e+00
39 0.0000000000000000e+00 0.0000000000000000e+00 0.0000000000000000e+00
40 0.0000000000000000e+00 0.0000000000000000e+00 0.0000000000000000e+00
41 0.0000000000000000e+00 0.0000000000000000e+00 0.0000000000000000e+00
42 0.0000000000000000e+00 0.0000000000000000e+00 0.0000000000000000e+00
43 0.0000000000000000e+00 0.0000000000000000e+00 0.0000000000000000e+00
44 0.0000000000000000e+00 0.0000000000000000e+00 0.0000000000000000e+00
45 0.0000000000000000e+00 0.0000000000000000e+00 0.0000000000000000e+00
46 0.0000000000000000e+00 0.0000000000000000e+00 0.0000000000000000e+00
47 0.0000000000000000e+00 0.0000000000000000e+00 0.0000000000000000e+00
48 0.0000000000000000e+00 0.0000000000000000e+00 0.0000000000000000e+00
49 0.0000000000000000e+00 0.0000000000000000e+00 0.0000000000000000e+00
50 0.0000000000000000e+00 0.0000000000000000e+00 0.0000000000000000e+00
51 0.0000000000000000e+00 0.0000000000000000e+00 0.0000000000000000e+00
52 0.0000000000000000e+00 0.0000000000000000e+00 0.0000000000000000e+00
53 0.0000000000000000e+00 0.0000000000000000e+00 0.0000000000000000e+00
54 0.0000000000000000e+00 0.0000000000000000e+00 0.0000000000000000e+00
55 0.0000000000000000e+00 0.0000000000000000e+00 0.0000000000000000e+00
56 0.0000000000000000e+00 0.0000000000000000e+00 0.0000000000000000e+00
57 0.0000000000000000e+00 0.0000000000000000e+00 0.0000000000000000e+00
58 0.0000000000000000e+00 0.0000000000000000e+00 0.0000000000000000e+00
59 0.0000000000000000e+00 0.0000000000000000e+00 0.0000000000000000e+00
60 0.0000000000000000e+00 0.0000000000000000e+00 0.0000000000000000e+00
61 0.0000000000000000e+00 0.0000000000000000e+00 0.0000000000000000e+00
62 0.0000000000000000e+00 0.0000000000000000e+00 0.0000000000000000e+00
63 0.0000000000000000e+00 0.0000000000000000e+00 0.0000000000000000e+00
64 0.0000000000000000e+00 0.0000000000000000e+00 0.0000000000000000e+00
65 0.0000000000000000e+00 0.0000000000000000e+00 0.0000000000000000e+00
66 0.0000000000000000e+00 0.0000000000000000e+00 0.0000000000000000e+00
67 0.0000000000000000e+00 0.0000000000000000e+00 0.0000000000000000e+00
68 0.0000000000000000e+00 0.0000000000000000e+00 0.0000000000000000e+00
69 0.0000000000000000e+00 0.0000000000000000e+00 0.0000000000000000e+00
70 0.0000000000000000e+00 0.0000000000000000e+00 0.0000000000000000e+00
71 0.0000000000000000e+00 0.0000000000000000e+00 0.0000000000000000e+00
72 0.0000000000000000e+00 0.0000000000000000e+00 0.0000000000000000e+00
73 0.0000000000000000e+00 0.0000000000000000e+00 0.0000000000000000e+00
74 0.0000000000000000e+00 0.0000000000000000e+00 0.0000000000000000e+00
75 0.0000000000000000e+00 0.0000000000000000e+00 0.0000000000000000e+00
76 0.0000000000000000e+00 0.0000000000000000e+00 0.0000000000000000e+00
77 0.0000000000000000e+00 0.0000000000000000e+00 0.0000000000000000e+00
78 0.0000000000000000e+00 0.0000000000000000e+00 0.0000000000000000e+00
79 0.0000000000000000e+00 0.0000000000000000e+00 0.0000000000000000e+00
80 0.0000000000000000e+00 0.0000000000000000e+00 0.0000000000000000e+00

Bonds

1 1 21 22
2 2 21 23
3 1 24 25
4 2 24 26
5 1 27 28
6 2 27 29
7 1 30 31
8 2 30 32
9 1 33 34
10 2 33 35
11 1 36 37
12 2 36 38
13 1 39 40
14 2 39 41
15 1 42 43
16 2 42 44
17 1 45 46
18 2 45 47
19 1 48 49
20 2 48 50
21 1 51 52
22 2 51 53
23 1 54 55
24 2 54 56
25 1 57 58
26 2 57 59
27 1 60 61
28 2 60 62
29 1 63 64
30 2 63 65
31 1 66 67
32 2 66 68
33 1 69 70
34 2 69 71
35 1 72 73
36 2 72 74
37 1 75 76
38 2 75 77
39 1 78 79
40 2 78 80

Angles

1 1 22 21 23
2 1 25 24 26
3 1 28 27 29
4 1 31 30 32
5 1 34 33 35
6 1 37 36 38
7 1 40 39 41
8 1 43 42 44
9 1 46 45 47
10 1 49 48 50
11 1 52 51 53
12 1 55 54 56
13 1 58 57 59
14 1 61 60 62
15 1 64 63 65
16 1 67 66 68
17 1 70 69 71
18 1 73 72 74
19 1 76 75 77
20 1 79 78 80
